Milliseconds,X,Y,Z,ground truth
22841,-0.33887494,0.8292741,0.5710042,no
22860,0.64047015,-0.20474133,-0.18248487,no
22880,-0.38916764,0.13140425,-0.29807246,no
22901,-0.77330804,0.064527005,-0.096895255,no
22921,0.19644055,-0.29956663,-1.0941175,no
22941,-0.22729516,-0.496949,-1.837443,no
22960,-0.52711946,-0.2545816,-1.0381163,no
22981,0.48917928,-0.2969391,0.19670492,no
23000,0.34464037,-0.52255374,-0.18358551,no
23021,0.14654732,-0.22537433,-1.035155,no
23041,-0.8743842,0.07442864,-0.33989444,no
23061,0.15029895,-0.53216684,1.0745401,no
23081,-0.5818378,0.974695,-0.51859486,no
23101,-0.67333156,0.61311173,-0.66196483,no
23120,-0.2528387,0.08951625,-0.06279524,no
23140,0.6919655,0.2741947,-0.4067913,no
23161,-0.8613549,0.077129625,-0.98795086,no
23180,0.31533405,-0.17407855,0.27061024,no
23201,0.58552855,0.25107342,1.1362174,no
23220,0.7928054,0.0929273,0.06405946,no
23241,-1.6807623,0.5849625,0.9603891,no
23260,0.30057815,-0.52665144,-1.1339788,no
23281,-0.43929094,0.37900147,-0.3982618,no
23300,-0.14363426,0.0038217243,1.3663015,no
23321,1.6441531,0.013007793,-0.683599,no
23341,0.64474815,0.06520163,-1.0151153,no
23360,0.20806912,0.27298784,-1.0390185,no
23381,0.9298868,-0.52511704,-1.2053144,no
23401,0.433474,-0.56399024,0.010499812,no
23421,0.2611174,0.5971444,1.1405022,no
23441,-1.0343971,0.83844775,1.2547975,no
23461,-1.0168068,0.28463992,-0.5110492,no
23480,0.97251415,-0.63025063,-2.9934375,no
23500,-0.74600285,-0.065901496,-1.0670732,no
23522,-0.81410134,0.053023305,0.7013744,no
23541,-0.21648179,0.5560488,-1.0211369,no
23561,-0.6046439,0.04290023,-0.8308146,no
23581,0.29214016,-1.0747459,0.6713062,no
23600,-0.31803468,0.051413238,-0.014043936,no
23620,-1.2937932,0.391997,-0.038268916,no
23641,0.07193182,0.18855952,0.17452449,no
23660,0.5103039,0.4978177,-0.4867805,no
23681,-0.6962408,0.63948834,-1.4297199,no
23701,0.050516345,-0.6560686,-0.89041185,no
23720,-0.8015318,-0.061180014,0.65509003,no
23741,0.46278545,-0.7982601,1.082226,no
23760,-1.3707756,0.9469817,0.37855944,no
23781,-0.9398178,0.12700665,-0.87219375,no
23801,0.26368862,-0.57179105,-0.5288345,no
23821,0.48288226,-0.25063962,-0.2079856,no
23841,-0.5570791,-0.2285304,-0.5900199,no
23861,0.28501567,-0.10508068,1.5905513,no
23881,-0.4782144,0.8833097,0.33852556,no
23901,0.40554494,-0.5175894,-0.92154735,no
23921,-0.94688976,-0.7624601,-1.1037273,no
23941,0.28993616,-0.5284341,-0.8779671,no
23961,-0.4474403,0.085535504,-0.18732661,no
23981,-0.44865435,0.42862535,1.52043,no
24001,1.1130481,0.3157857,0.7368626,no
24021,-0.073987104,0.42564642,0.7494711,no
24040,-1.3409843,0.015262722,0.47254318,no
24061,0.68947256,-0.2572414,-0.655933,no
24080,-0.5299628,0.46618566,-0.34963277,no
24100,-1.167582,0.7869122,0.5997987,no
24120,-0.29544777,0.20532483,-0.929851,no
24141,0.6333914,-0.73870045,-1.3565345,no
24161,-0.4677634,-0.6715265,0.66326284,no
24180,-0.5824195,-0.6438651,1.6222905,no
24201,0.7361554,-0.5790881,1.7085922,no
24220,0.7433579,-0.11876008,0.8628343,no
24241,0.8544387,-0.570846,-2.8013368,no
24260,0.46162793,-0.16797689,-1.4601289,no
24281,0.55467546,-0.5521452,-0.5367918,no
24300,1.0295249,-0.63126135,-1.9864627,no
24321,-0.109306455,0.66948307,1.163487,no
24341,-0.58078885,0.25286573,0.30380273,no
24361,-1.3528986,0.38779584,-0.6869111,no
24380,0.31953746,-0.6375448,1.0013462,no
24401,1.4161681,-0.38988182,0.6036413,no
24421,-0.223129,0.2727981,-0.47651592,no
24441,-0.7205061,-0.44098064,-2.5015564,no
24461,0.615591,-0.15018983,0.91915876,no
24480,0.8540018,-0.5635725,-0.09104829,no
24501,-0.087709986,-0.84146076,-1.0801636,no
24520,-1.2386373,-0.7535609,1.1350182,no
24541,0.79024595,-1.756435,1.1617824,no
24561,-0.7684844,0.21114607,0.13333134,no
24580,0.1563216,0.015855873,0.98847336,no
24601,-0.024694595,0.11336297,-1.7682304,no
24620,-0.370569,0.6398774,-0.2944381,no
24641,1.2644783,-0.42359924,-0.6152226,no
24661,0.527096,-0.3979703,-1.1423327,no
24680,0.77679974,-0.06065249,0.12640339,no
24700,-1.2017146,0.26102614,1.5702848,no
24721,0.26143727,-0.18420623,-0.12599796,no
24740,0.62730837,-0.5186588,-1.3072207,no
24761,0.06815787,-0.36897272,0.13574314,no
24780,-0.3605605,-0.3058419,1.1758871,no
24800,0.67116785,0.32139066,-0.6101688,no
24821,-0.71358365,0.89341897,1.3260672,no
24840,-1.8630706,0.99389255,1.469888,no
24860,1.0233529,-1.1217246,-2.733762,no
24881,0.29940483,-1.3643821,-0.78496325,no
24900,-1.464526,0.34104934,2.6436849,no
24921,0.37406045,0.039194103,0.2912744,no
24940,-0.316272,-0.17595075,-1.1768032,no
24961,-1.454353,0.065471634,0.6807732,no
24980,-0.44859233,-0.3289333,0.22331521,no
25001,0.5036456,-0.77525306,-1.0430607,no
25020,-1.4723642,0.64499164,1.714992,no
25040,1.4002923,-0.2927658,0.66219276,no
25061,0.6240963,-0.2953797,-0.14534304,no
25080,-0.7719285,-0.05096586,-2.088036,no
25101,-0.53339034,-0.5285328,-2.3162177,no
25120,0.59766126,-0.7524216,1.7079455,no
25141,0.8939299,-0.23284075,0.13068004,no
25160,0.8411362,-0.46600574,-0.4625446,no
25180,-1.2976729,0.53576106,2.084475,no
25201,0.76539886,-0.17920727,0.4737003,no
25221,1.6466913,-1.0046763,-2.5053337,no
25240,-0.7932111,0.52533907,-1.4275444,no
25260,0.42142093,-0.5950141,-1.1992553,no
25281,0.4958527,-0.6591113,-1.4691051,no
25300,-1.178111,0.08515635,2.9646666,no
25321,1.2153804,-0.6305642,1.8593125,no
25340,0.3693877,-0.1198284,0.317212,no
25360,-1.4074562,0.21412839,-1.3909171,no
25381,-0.56101614,-0.37065518,-3.0870714,no
25400,-0.34910372,-1.0009505,-1.1038479,no
25420,0.38564274,-0.4113464,-0.42575517,no
25441,0.2693928,0.6427002,0.5564256,no
25460,-0.25261772,1.0782275,3.0371258,no
25481,1.8245275,-0.90941226,-1.0455173,no
25500,-1.3009814,-1.2566357,-1.4369677,no
25520,-2.0373166,-1.1688917,0.640757,no
25541,0.4547973,-1.1386764,0.8000167,no
25560,1.3931143,-0.05889202,0.7053618,no
25580,0.7005235,1.800094,1.693273,no
25601,0.60655856,1.6349429,0.1127257,no
25620,1.2058436,0.04349193,-3.499706,no
25640,-0.25342098,-0.55866724,0.043254558,no
25661,0.8927723,-0.5912419,2.1797686,no
25681,0.0027186715,-0.5841123,0.9320444,no
25700,-1.0582528,0.112053454,1.2184507,no
25720,-1.1112972,0.63255566,1.0076109,no
25740,0.47077385,-1.2878531,-1.1650472,no
25761,-0.28232497,-1.0778583,-3.324787,no
25780,-0.72166586,-1.5586206,-2.7004845,no
25800,-0.73937035,-0.7888203,0.3106844,no
25821,1.9455142,-1.6376585,-1.0046121,no
25840,0.35765105,-0.31022617,1.7265626,no
25860,0.9013219,-0.15874882,3.8956916,no
25881,-0.02260351,1.2568899,2.049513,no
25900,0.31790248,-0.7148707,-4.215854,no
25921,-2.9066284,0.9605183,-0.7155956,no
25940,-0.070339054,0.28158432,1.2074252,no
25960,1.0689292,0.2938972,-0.9866052,no
25981,-0.060634695,1.0838178,2.0442042,no
26000,-0.5190944,0.65621847,2.328863,no
26020,0.14066574,-1.4940903,0.15373057,no
26041,-2.5009553,-0.10519867,1.4948384,no
26061,-0.924544,-0.9039624,-1.3445635,no
26080,1.1120212,-1.5431131,-3.5318072,no
26101,1.2852736,-0.4473597,-0.44038063,no
26120,0.9864854,-0.23348926,0.6449845,no
26140,2.297754,-0.55346525,-1.2028558,no
26160,0.89502287,-0.23865585,1.0261298,no
26180,0.44906318,-0.7215653,0.8883071,no
26200,-1.8616164,0.9110101,0.50206536,no
26221,-0.41746947,0.22339219,-0.4317031,no
26241,0.81759715,-0.23135376,-1.6535331,no
26260,-0.05326043,0.3547694,-0.37537178,no
26280,0.16648152,0.14514753,0.27026296,no
26301,-0.9427366,0.5774343,1.9088293,no
26320,0.68012595,-0.19266172,0.8424583,no
26340,-0.31099322,-0.6246493,-0.018573267,no
26361,-1.0187781,-0.6400288,1.4503702,no
26381,-0.4266741,-0.33614212,-1.3967015,no
26400,0.9379389,-1.0992512,-2.2535017,no
26421,-0.3622702,0.36333242,1.7877535,no
26441,1.467652,0.6035205,0.30005994,no
26460,0.4800487,0.270935,-2.020402,no
26481,0.105198584,-1.0931326,-0.23898754,no
26500,0.67023724,-1.2472628,0.6278318,no
26520,0.44584116,-1.3658139,0.31730774,no
26541,-0.44871306,0.1431666,0.2732347,no
26560,0.6665433,0.19410294,-0.23377861,no
26580,1.4178526,0.06868659,-0.63362247,no
26601,0.9125538,0.12694418,-0.9901811,no
26620,-0.86637884,-0.21827999,-0.72016096,no
26640,-0.12438101,-0.6661235,0.62121516,no
26660,1.3446639,-0.011178547,1.1503541,no
26680,0.81694686,0.5432834,0.15234044,no
26700,0.17941795,0.09340277,-0.54086334,no
26721,0.08520939,-0.28292036,-0.8688187,no
26740,-0.35377312,-0.38311458,-1.4758762,no
26761,-0.6926883,-0.7051317,-1.4529268,no
26780,0.30573544,-1.0217584,0.33205488,no
26801,1.003296,-0.91466767,0.6620886,no
26821,-1.2456192,-0.021113494,2.1681468,no
26841,0.7231664,-1.1145687,-0.85856444,no
26860,-0.06443325,-0.69708765,-3.1491506,no
26881,0.24958107,-0.8161643,-0.034694348,no
26900,0.19059762,-0.7860896,-0.15752663,no
26921,-0.83484584,-0.10486915,0.836212,no
26940,1.1407793,-0.45139268,-0.2503064,no
26961,0.18191358,-0.25895816,0.10605262,no
26980,-1.0740163,-0.02336336,3.0392416,no
27000,1.4387544,-1.063112,-0.44832003,no
27021,-0.44357872,0.5320614,-0.023189332,no
27040,-1.7040914,0.5841431,0.12616825,no
27060,1.3147469,-0.46732223,-0.55130357,no
27081,0.3448333,-0.4055693,1.1175537,no
27100,-0.7998285,0.35362464,2.0140595,no
27121,1.2734578,-0.16411997,1.541541,no
27140,-0.31596765,-0.17855428,-1.0168283,no
27160,-0.72936875,-0.308895,0.27964166,no
27180,0.16032133,0.54988384,1.9433645,no
27201,0.9751222,0.8173551,-0.9701593,no
27220,2.2429461,0.69811517,-2.3169608,no
27241,0.71985334,1.0055265,1.3440977,no
27261,0.21570589,0.5616076,0.7698774,no
27280,0.38284054,-0.010169751,-0.02633136,no
27302,-0.4969453,-1.1308334,-0.6410235,no
27320,-1.2488273,-0.6177734,1.034664,no
27340,-0.58568907,-0.43579563,1.8543582,no
27361,-0.6069719,-0.6472821,-1.3643798,no
27381,0.3698867,-1.6516569,-4.528883,no
27400,-0.047055945,-1.2087969,-2.0493195,no
27420,1.3877201,-2.144213,-0.6914972,no
27440,0.56790173,-0.89822626,0.7064969,no
27460,0.42476487,-0.6061927,1.1292162,no
27480,0.108984545,-0.3043846,0.551693,no
27501,-0.42983168,-0.22832358,-0.6311145,no
27520,-0.77754223,-1.3431385,-1.3432534,no
27541,-0.46288922,-1.0619425,0.004492848,no
27560,1.6033041,0.055032574,2.3401396,no
27581,0.1602993,0.9978645,1.6440548,no
27601,0.020102983,0.7064703,-0.687575,no
27620,-0.04551444,0.052795026,1.9892603,no
27640,-0.16303822,-0.047477197,3.1438384,no
27661,-1.2822566,0.29927126,1.8441424,no
27680,-1.3129208,0.88151735,1.2171806,no
27701,0.95505345,0.0036374684,1.0129963,no
27720,1.6572107,0.1058748,1.4371125,no
27740,-0.07970661,0.02028129,-0.44639835,no
27761,0.07886818,-0.78089505,-1.4394064,no
27780,0.84483933,-0.81301695,1.5379889,no
27801,-0.7488659,-0.15564731,0.23545188,no
27820,-0.6237561,-0.4409791,0.111468576,no
27841,0.5319556,-0.96685714,-0.8641664,no
27860,0.55450565,-1.0705739,-1.3456286,no
27880,-0.7318966,-0.16357948,0.060537774,no
27901,1.2345918,-0.8987107,-1.0831581,no
27920,0.6856931,-0.8388951,-0.39844236,no
27941,1.0704516,-0.32369038,0.20041579,no
27960,0.40916497,-0.684474,-1.8663968,no
27980,-1.3892864,0.21145394,0.10989692,no
28001,0.68951744,-0.5225058,0.43431166,no
28020,0.84576064,-1.1915643,-0.7737818,no
28041,-2.6072938,0.33423975,1.7819463,no
28060,-0.9317363,-0.65236855,1.2030073,no
28080,0.6010936,-0.9119136,1.0340403,no
28100,1.5043002,-0.6382728,1.2606083,no
28121,0.51193076,-0.48509637,0.747091,no
28140,0.5986063,-0.5063499,-0.12107624,no
28161,0.23712423,-0.06229617,-1.0485917,no
28180,-0.5283359,-0.3091743,-0.9966321,no
28200,1.4441491,-1.6581208,-0.7517588,no
28220,1.8510642,-0.6209983,1.4528117,no
28240,-0.26378813,0.65488917,2.5741444,no
28261,-0.9242958,1.0048513,0.35758838,no
28280,0.3639326,0.022788456,-1.0193071,no
28300,-0.44968185,-0.8349966,-1.2150648,no
28320,0.119130306,-0.6449462,-0.9486663,no
28340,3.77E-04,0.08208373,0.078906246,no
28361,0.637635,-0.17094128,0.39019457,no
28380,1.4431264,-0.31179416,-0.47996014,no
28400,0.83818436,-0.44253886,-1.6179259,no
28421,-0.58838755,-1.0277532,-0.5015674,no
28440,-0.9869474,-0.2415498,0.61951554,no
28461,0.0051733614,-0.5995716,-0.008093702,no
28480,0.26083905,0.51158994,-0.88545746,no
28501,0.21730836,0.18381502,0.91740435,no
28520,-0.24843462,0.13320085,0.08426426,no
28541,0.24352933,-0.23452166,-0.42209736,no
28560,0.26075915,-0.78417385,-1.7063445,no
28581,0.5945229,-0.0746858,-0.36188957,no
28600,-0.43102348,0.657117,2.0819664,no
28620,1.6953393,-1.6825163,-2.6939757,no
28641,0.44090098,-0.6784551,-1.592563,no
28660,-1.2480592,-0.43770573,2.016824,no
28681,0.68011117,-1.4128184,-1.0542539,no
28700,-0.32380107,-0.14277902,-0.48343447,no
28720,1.1541892,-1.0213716,-4.24E-04,no
28741,0.55716753,0.032302856,0.25330743,no
28760,-0.27193648,0.15186106,0.65373725,no
28780,-0.19742931,-0.016389463,-0.53711224,no
28801,1.1147914,-0.5047137,-1.7439983,no
28820,0.8034966,-0.37823573,-0.7312742,no
28840,0.4053092,-0.17622976,1.2646426,no
28861,1.627894,0.0998116,0.31836644,no
28881,0.6280459,0.77018917,0.20084353,no
28900,-0.034333143,1.188268,0.009324041,no
28920,0.32113302,-0.07884275,-1.8121876,no
28941,0.10783352,-0.5516442,-1.5643638,no
28960,-1.003331,0.17484689,2.6710548,no
28980,0.41206306,-0.32995594,1.755795,no
29001,-0.9105265,-0.420198,0.53487587,no
29020,0.14316101,-1.1572278,-0.910475,no
29040,0.78063124,-2.0681777,-2.5958493,no
29061,-1.2227423,0.20451215,1.4185219,no
29080,0.66485095,-0.014206901,-0.4104967,no
29100,1.1223547,-0.14052713,-3.048121,no
29121,1.1263626,0.1793237,-1.8912226,no
29140,1.4524155,0.2003793,-1.3690226,no
29160,1.6218889,0.28168717,-0.77976525,no
29181,0.687598,0.977499,0.8035667,no
29200,0.12808606,1.0583291,0.7162675,no
29220,-1.4789028,1.1161035,0.6168121,no
29240,0.017222973,-0.53895336,-0.55271024,no
29260,-0.39390603,-0.9043438,-0.06884415,no
29280,-1.1920072,0.2872273,1.8489931,no
29300,0.34268495,0.13335419,0.107546024,no
29321,1.0775539,-0.98167294,-2.3883116,no
29340,0.5698553,-0.85102266,-1.2232618,no
29360,0.5829342,-1.58047,-0.5367313,no
29381,-0.5610076,-0.6336695,0.20346373,no
29400,0.79771364,-0.9128217,-0.5455266,no
29420,1.0394794,-0.716482,-0.81163114,no
29441,1.0978043,-0.5290668,-0.488435,no
29460,0.14276522,-0.111402504,0.3442511,no
29480,0.8829047,0.031097312,-0.0076465113,no
29501,0.91370654,0.4266187,-0.28672695,no
29520,0.77737516,0.15281057,-0.87547016,no
29541,0.54651916,-0.40655258,-0.56208533,no
29560,1.7809794,-0.5186133,-0.3755711,no
29580,0.46994808,0.998,1.1197951,no
29601,0.01625657,1.1329764,0.75115955,no
29620,0.59111327,1.129844,-0.9644634,no
29640,0.16179799,0.044012208,-0.3322805,no
29661,-0.04724717,-0.6230999,1.6528337,no
29680,-0.024839215,-0.9423615,1.0678315,no
29701,-0.83011043,0.61249113,0.056653686,no
29720,1.3988165,-0.60016257,-1.7562684,no
29741,0.98799014,-0.8775181,-0.5251936,no
29760,0.9358237,-0.27359468,0.1567134,no
29780,-0.50542635,0.41427997,0.3780901,no
29801,-0.67343867,0.36618805,-0.17305246,no
29820,2.0241582,-1.5494728,-3.222672,no
29841,0.274406,-0.5877703,-0.6890987,no
29860,0.81767774,-0.1568998,0.9005421,no
29880,3.1317453,-0.022419814,-1.426652,no
29901,0.086397864,1.571339,0.406142,no
29920,-0.6236571,1.714482,-0.10933384,no
29941,0.50878257,0.52771103,-2.0711422,no
29960,0.5295273,-0.026813267,-1.3311658,no
29980,0.91647595,0.10182512,0.5461073,no
30000,0.15691034,0.77921814,-0.027079316,no
30021,0.101531714,0.77568907,0.56591594,no
30040,0.25043455,0.1743815,0.48046303,no
30060,0.84626186,-0.8585073,-0.12262505,no
30081,1.5058712,-0.65865064,0.3900994,no
30100,-0.4584433,0.15702678,0.71047986,no
30121,0.38063264,-0.86787,-1.2718203,no
30140,0.86605966,-0.7591051,-0.2696705,no
30160,0.77129173,-0.27742738,-0.4914336,no
30181,0.16539182,-0.1479177,-0.791365,no
30200,1.2863888,-0.34599257,-0.82668996,no
30221,1.1673874,-0.7898219,-2.2633648,no
30240,0.27296153,-0.5232237,-0.3913,no
30260,1.0099852,-0.20183438,0.31185928,no
30281,0.60996926,0.16055407,-1.4518267,no
30300,-0.38095698,0.17872523,-1.5885992,no
30321,1.2593366,-0.51598334,-1.4304993,no
30340,1.4147253,-0.6653063,-0.50229055,no
30361,-0.5816911,0.68146795,1.4573724,no
30380,-0.14184146,0.9613621,0.31579432,no
30400,-0.096745044,0.6588308,-0.22419631,no
30421,1.2601087,-0.10981324,-0.37229016,no
30440,0.97707677,-0.63476074,-0.33570755,no
30460,0.8363291,-0.029992424,0.6411297,no
30481,1.3032895,0.37298983,0.96235174,no
30500,1.1388708,0.31536663,-0.10842736,no
30520,-0.08933523,1.032828,0.092197366,no
30541,-0.2499916,0.07372907,-0.5335308,no
30560,0.60690314,-0.51915854,0.78377503,no
30580,0.91318065,-0.06830603,2.2035472,no
30601,0.47581518,0.33731562,-0.7353227,no
30620,-0.41547593,0.5310331,-0.20254958,no
30640,1.0759463,0.18383805,-1.152008,no
30661,0.75056666,0.8560144,-0.020718174,no
30680,0.14517136,1.0810301,-0.49955198,no
30700,1.1616845,-0.5872231,-3.1580448,no
30721,1.0515221,-1.0653374,-1.7805005,no
30740,-0.07051627,-0.33143893,2.5340943,no
30761,2.1108172,0.14289,-0.36077958,no
30780,0.8717794,0.68954194,-1.4211053,no
30800,1.0380831,-0.48676026,-2.4898527,no
30820,-0.77610767,-0.36852148,-1.3377869,no
30840,0.57100284,-0.69178325,0.13602862,no
30861,0.9043547,0.07261333,-0.8985668,no
30880,1.5964504,-0.49545452,-1.3759704,no
30900,0.7479173,-0.796491,-0.60879296,no
30921,0.643451,-0.53048027,2.304593,no
30940,-0.62043226,-0.6769399,0.79841745,no
30961,0.43274662,0.29731238,0.97025496,no
30981,1.3090875,1.062058,-0.87038237,no
31000,0.65782344,0.88173395,-2.8319595,no
31020,0.7213872,-0.37075207,-0.99123055,no
31041,-0.22911417,-0.44508865,1.700172,no
31060,-0.5579585,-0.21937172,1.2223436,no
31081,1.2896962,-1.014614,-1.494164,no
31100,-0.11392723,0.03250989,1.9002855,no
31120,-0.9540697,-0.60109144,4.4897866,no
31141,-0.42032647,0.39692736,-1.6301258,no
31160,-1.172949,0.7558162,0.21514879,no
31180,-1.916537,0.52924657,0.4115735,no
31202,0.6357648,-1.0642002,-5.0039744,no
31220,1.8564051,-1.1963302,-3.408205,no
31240,2.5740685,-1.6203079,2.3678272,no
31260,1.5803127,0.5747443,2.737536,no
31281,0.4091564,2.2220347,1.1401061,no
31300,0.50175273,0.65319943,-3.8699563,no
31320,1.3357035,-0.36338466,-5.266558,no
31340,-0.13437405,1.120293,3.9407485,no
31361,-0.54051703,2.5189898,-0.50821483,no
31380,4.9585276,1.4330641,-3.9791632,no
31401,0.16716033,1.3572899,2.5574524,no
31420,-4.277336,0.8329894,3.4877162,no
31440,1.0001312,-4.394251,-0.60092187,no
31461,-2.3822992,-3.3594232,-0.6173471,no
31480,-1.5371326,-0.029773371,3.212743,no
31500,1.5714194,-0.51401645,-1.7157533,no
31521,0.07621707,-0.010156431,-4.2718034,no
31540,-0.6129638,-0.35915565,-2.1373663,no
31560,0.17390594,-1.653234,-2.204546,no
31581,3.264283,-2.196578,-2.5936778,no
31600,0.22569937,1.8702234,1.732467,no
31621,4.358821,6.09E-04,3.0176797,no
31640,0.2831636,3.9966624,3.6635265,no
31660,-2.8897784,3.120413,0.19693036,no
31681,-2.8241243,0.60322946,-2.7542026,no
31700,-1.4414823,-1.1112059,-3.6761606,no
31721,0.8773919,-1.2180215,-2.5385864,no
31740,2.6484947,0.98776895,6.1005816,no
31761,0.83534324,3.6598547,6.4550147,no
31780,1.0834321,5.1079416,-4.3795223,no
31801,1.2238923,2.0780144,-9.1526375,no
31820,-0.541872,-0.9281074,-4.81514,no
31840,0.7782969,-2.3878944,6.894479,no
31861,-3.2526138,-0.7823585,6.3698473,no
31880,3.6641562,-1.908238,-0.40201053,no
31900,-1.3411924,1.3968998,2.046827,no
31921,0.82817703,-1.2042137,-5.4810147,no
31940,0.7038021,-1.1774851,-7.6538253,no
31961,-2.6356316,-0.10006704,0.5781409,no
31980,3.0529366,-4.0096946,-6.2822404,no
32000,0.47477457,0.8718911,3.0905836,no
32021,-2.1602488,3.4641223,10.332858,no
32040,3.684079,-0.4420825,-1.5461646,no
32061,-2.1392035,2.3950284,0.4671266,no
32080,-0.25999013,0.41820827,0.5021929,no
32100,-0.6966944,0.8765898,-0.9867708,no
32121,1.0670605,0.94408476,0.87383574,no
32140,2.1365063,1.8292297,-1.5039304,no
32160,2.3010857,1.5349808,-0.5556538,no
32180,-0.1538351,2.4721413,2.8669586,no
32201,-0.82119215,0.8293228,1.3913628,no
32220,-0.44544524,-0.7038827,0.013884019,no
32240,-1.9233425,0.41858172,2.1493158,no
32260,1.0886854,-0.05274924,-0.3885091,no
32281,1.4022031,0.03856225,-1.251504,no
32300,0.9077585,-0.12241889,-2.267662,no
32320,0.41727433,-0.20291394,-3.1701715,no
32341,0.33930218,-0.5529774,-0.7452762,no
32360,0.4835512,-0.89028114,-0.7700039,no
32381,0.27713743,-0.5718248,0.87831485,no
32401,0.84583837,-0.8132478,-0.4336527,no
32420,0.82871294,-0.24236853,-1.580758,no
32441,-0.8650165,-0.5045106,-0.94180536,no
32460,0.6887767,-1.3054764,-1.5400742,no
32480,0.0697297,0.08728132,-0.16248603,no
32500,0.9893572,-0.2928013,1.5524083,no
32520,0.84811884,0.76263183,0.75529546,no
32541,0.15252617,1.146056,-0.23639789,no
32560,0.15103014,0.5151537,-1.6885848,no
32580,0.43818244,-0.34217906,0.8171281,no
32600,0.51866406,-0.15879549,1.6226666,no
32620,0.051194232,0.18393315,1.7104453,no
32640,-0.30449003,0.9813396,2.5330353,no
32661,1.6966271,0.4720281,1.2257272,no
32680,0.36602473,0.40412274,-1.1972017,no
32701,0.0145481145,-0.08669291,-0.7185136,no
32720,0.061411817,-0.006368769,-0.26078492,no
32741,1.0143923,-1.0391153,-1.8747163,no
32760,-0.054265928,-0.106151246,-0.17330228,no
32781,1.1431977,-0.38785988,0.406723,no
32800,-0.6512756,0.31187803,-1.3080206,no
32821,0.35242245,-0.422256,-1.0153806,no
32840,0.26931104,-0.38734105,-0.9043596,no
32860,-0.388153,-0.7136009,-1.602803,no
32881,-0.054263845,-1.0517007,-0.46876875,no
32900,0.86759824,-1.0448705,-0.32312182,no
32920,1.3001453,-0.7889716,-0.2580544,no
32940,-0.9713973,0.5133663,0.25820136,no
32961,1.538856,-1.3929743,-0.76857096,no
32980,-0.5208885,-1.3565257,-0.8925528,no
33001,-1.2379919,-0.9775869,1.3721244,no
33020,0.03124789,-0.848947,1.1911656,no
33041,1.3690456,-0.7414942,1.4643582,no
33060,1.0819376,0.9552652,3.0081103,no
33080,1.8201528,1.3874054,1.1481909,no
33101,0.3609702,1.191159,-1.5906836,no
33120,0.23279466,-0.12895288,-0.7031361,no
33140,0.7105384,0.39974356,1.7846712,no
33161,-0.123502634,0.2503754,2.3440688,no
33180,-0.13806044,0.88633525,3.1462965,no
33200,0.7475967,-0.7135299,-1.5616184,no
33221,-0.3580179,-0.99643815,0.030834928,no
33241,-1.2372358,-0.39159998,0.5734783,no
33260,1.0837028,-0.9633018,-1.4271566,no
33280,-0.27900177,-0.5621029,-0.9844924,no
33300,2.2494335,-1.7897108,-2.170919,no
33321,1.2407761,-0.65972835,-1.2684044,no
33340,0.8061881,-0.30609,-0.7967511,no
33361,1.4968011,-0.6275358,-0.1907741,no
33380,0.94924605,-0.5299309,1.5634129,no
33401,0.9055635,-0.45807484,1.7588512,no
33420,-1.398535,1.2133259,2.3930767,no
33441,0.43505666,-0.17320257,-0.85451305,no
33461,-0.076059476,-0.037739508,-1.76505,no
33481,-0.9004113,0.54167485,1.9354297,no
33501,1.2266188,0.9389631,0.80753255,no
33521,-1.1740798,1.6309103,1.643024,no
33540,-1.3989973,1.0254042,0.10249366,no
33560,-0.8444264,0.91296834,-0.6642306,no
33581,0.7858677,-0.630856,0.65153164,no
33600,-0.94974154,1.3380451,1.1931356,no
33621,0.5437754,1.1230513,-0.8698782,no
33640,0.7731453,-0.28524125,-1.5332133,no
33661,1.0318011,-0.30189177,-1.5759106,no
33680,-0.8053476,-0.015147775,-0.45724964,no
33701,-0.03873235,-1.2479079,-2.2522612,no
33720,0.9657977,-0.5192171,-0.386369,no
33741,-0.7615871,-0.12653932,1.1763567,no
33760,0.26820597,-1.530807,-2.2437227,no
33781,-2.4280055,-0.9222095,-1.9584467,no
33800,0.88509464,-2.9500608,-3.373451,no
33820,0.38586932,-1.5178283,0.58547324,no
33841,1.7767812,-0.7044475,2.646821,no
33861,1.5023762,-0.7169085,-0.6062932,no
33880,0.31304187,-0.54920393,0.23210196,no
33900,0.23687512,-0.29413795,0.23800322,no
33921,-0.8547746,0.19096257,1.199661,no
33940,0.11622538,0.65692663,4.072726,no
33961,0.6717374,2.1061616,4.6702085,no
33980,-0.8222435,2.1872618,1.5855532,no
34000,-1.8981682,1.881513,1.684725,no
34020,0.056497008,0.82803863,1.5502994,no
34041,-0.09046707,0.099913865,-1.2883959,no
34060,-1.1487795,1.0217012,1.3847249,no
34081,0.08749918,0.5065873,0.7979219,no
34100,0.15194817,0.5053616,-1.7425224,no
34121,0.07141098,0.25284678,-1.3025502,no
34140,1.1099929,-0.2355447,-1.0270265,no
34160,-1.0794034,0.43582845,-1.5415827,no
34180,-0.80881566,-0.28864688,-2.757424,no
34201,0.059488896,-0.97018206,-2.9312675,no
34220,-0.4931397,-0.7750022,-1.7931854,no
34241,-0.97236174,0.026995678,-1.4747744,no
34260,0.9705663,-0.8963322,-2.4427137,no
34280,-0.022606255,-0.86874104,-1.6792717,no
34301,0.59941864,-1.0714241,-2.0039406,no
34320,-0.025225678,-0.4618217,-1.4499598,no
