Milliseconds,X,Y,Z,,ground truth
34421,0.54148674,0.7962552,0.18488407,,
34440,0.8603401,0.9227286,0.102333784,,
34460,-0.7237463,1.2628262,-0.50116134,,
34481,-0.23157692,-0.90411675,-0.2815225,,
34500,0.8536053,-0.87174124,0.4311664,,
34521,0.9513464,-0.29737842,-0.41336632,,
34540,-0.649415,-0.53670585,-0.59618616,,
34561,-0.57044125,-1.6654153,-0.39718604,,
34580,1.217164,-1.6106496,0.427418,,
34601,0.49751568,0.4299482,-0.8433411,,
34620,-0.6349106,-0.35829067,-0.8934791,,
34641,-0.71088123,-0.25149012,-0.38757563,,
34660,0.07169819,0.07649571,0.10727453,,
34681,-0.67443657,0.6546578,-0.6558902,,
34700,-0.016604424,-1.1974224,-0.273664,,
34721,-0.21814537,0.41496527,0.10724902,,
34740,-0.59227467,1.4296093,-1.2680702,,
34760,-1.4826641,-0.2491265,-1.2370386,,
34781,0.17074966,-2.2244642,0.19887614,,
34800,2.5644493,-0.6189513,0.3771417,,
34821,0.7822008,2.1675353,-1.5561316,,
34840,-2.2005243,1.3670294,-1.8140483,,
34860,-2.7082424,-0.84291476,-0.029053926,,
34881,0.29284477,-1.1813407,0.21093917,,
34900,1.6258688,-0.06288135,-0.22231817,,
34920,0.67227745,1.2652574,-1.1074295,,
34940,0.055947304,0.21028131,-0.569196,,
34960,-0.911438,0.3932436,-0.24075556,,
34981,2.2376213,-0.5522669,-0.16321659,,
35000,4.627018,0.12544924,-0.22675061,,
35020,0.87458706,2.3854237,-0.95281863,,
35041,-3.0393877,1.4388461,-1.4033039,,
35060,-3.7244473,-0.676482,-0.12044978,,
35080,1.4313736,-0.937591,1.2771533,,
35101,6.257004,-1.0184567,0.21897554,,
35120,0.9454775,1.3199958,-0.8560815,,
35140,-1.6439419,0.07735205,-1.3489428,,
35161,0.10583973,-0.3012576,-0.4001906,,
35180,2.9184246,-1.0921276,-0.2551558,,
35200,1.7079191,-0.29101986,-0.99609184,,
35221,1.1296778,-0.7006368,-0.8164518,,
35240,-1.4276743,0.6295592,-0.6669519,,
35260,-4.3845253,1.2604566,-1.20946,,
35281,-4.3425846,-0.10092884,-1.2942607,,
35301,0.8661518,-2.1340172,0.7646978,,
35320,6.2015114,-1.4177145,0.72346807,,
35341,2.4347954,2.5377803,-1.5722251,,
35360,-2.0591574,0.7445909,-1.9383259,,
35381,-3.4422007,0.32834738,-0.35091472,,
35400,-1.9025488,0.9783575,-1.3903666,,
35421,0.24530983,1.0963312,-1.1443119,,
35440,0.88042164,-1.1773086,0.37329006,,
35461,2.2348366,-0.20625687,1.287847,,
35480,1.0971136,1.8447516,0.48486733,,
35501,0.4698763,1.422788,-0.380929,,
35520,-0.35240364,1.1442595,-0.17787075,,
35540,0.34532452,0.014169097,-0.28406525,,
35561,2.9102812,-0.7811912,-0.47990084,,
35580,2.5345087,-0.5287034,-0.042010307,,
35600,0.8675604,-0.88727045,-0.16857123,,
35621,-0.30452538,-0.8773668,-0.32746625,,
35640,0.0041828156,0.4073534,-0.15099144,,
35660,0.08867741,0.14123636,-0.7774763,,
35681,-0.32820606,-1.5955874,-0.20701456,,
35700,-0.0560503,-1.336232,0.29978132,,
35720,-0.25381184,-0.19943357,-0.22125077,,
35741,-1.6302156,0.5453315,-0.67193437,,
35760,-1.7908773,0.4747722,-0.89730215,,
35780,0.14695644,-0.6166676,-0.31877565,,
35800,1.620491,-0.84721696,-0.35633945,,
35821,0.7920227,0.34720916,-0.37925863,,
35840,-0.2002554,0.73375684,-0.39606738,,
35860,-2.411251,1.9608896,-0.7570791,,
35881,-4.217494,0.97409385,-0.5225165,,
35900,-2.8851871,-0.84412676,0.46328306,,
35920,0.63829136,-1.6454558,1.3262272,,
35941,4.5078354,-1.0047944,0.43739486,,
35960,3.148283,1.262716,-0.094264746,,
35980,-1.09653,1.3247709,-1.4651074,,
36001,-1.1402912,-0.09850091,0.10601759,,
36020,0.5947504,-0.17215818,-0.07702708,,
36040,1.2847013,-0.15663636,0.08608127,,
36060,-0.22407818,-0.1670999,0.42822623,,
36080,-1.6964855,0.12468588,0.76926875,,
36100,-0.18449688,0.73042756,1.0974557,,
36121,2.5021057,-0.009186208,1.4168887,,
36140,3.0641928,1.1129694,0.27234435,,
36161,1.458744,0.7865106,0.12589717,,
36181,-0.7710676,0.35927677,0.012993097,,
36200,-1.5847883,-0.28581297,-0.24527931,,
36221,-0.39429283,-0.939544,0.20997953,,
36241,1.5301723,-1.2556319,0.38345313,,
36260,0.83511543,-0.43736988,0.11712885,,
36281,-0.6741638,-0.91782856,-0.36714625,,
36300,-1.8725195,-1.0299811,0.10088444,,
36320,-2.1686888,0.1821124,-0.16207123,,
36341,-1.5694485,0.49932486,-0.33204985,,
36360,-0.97447586,-0.33483416,-0.35986876,,
36380,-0.30822277,-1.234436,1.6228974,,
36400,0.8559456,-0.07026577,1.433763,,
36421,0.6171875,1.8809959,0.08993411,,
36440,-1.7023554,1.912112,-0.32172072,,
36460,-2.4768677,-0.05924487,0.43081605,,
36480,0.054193497,-1.2510202,1.0042999,,
36500,2.3479042,-0.44904006,0.8560585,,
36521,1.7808847,0.5644818,0.39566028,,
36540,-0.94915295,0.15483433,0.36419344,,
36560,-1.8305197,0.03655064,0.9050008,,
36580,0.16646767,-0.21588391,0.9754784,,
36601,1.0929031,-0.06064588,0.31359017,,
36620,0.120072365,0.9186633,0.42685127,,
36640,-0.80139923,0.48765117,0.3536476,,
36661,-1.440731,-0.16308528,1.0474085,,
36680,1.1993599,-0.83041525,1.7805007,,
36700,3.8447828,0.21732706,1.1404343,,
36721,0.5078764,1.4355894,0.08602846,,
36740,-2.2744598,-0.001272738,0.36846185,,
36760,-1.721549,-0.87979645,0.9098724,,
36781,0.7039261,-0.8432068,1.2791106,,
36800,2.5483942,0.41069573,-0.06711507,,
36820,0.88536835,-0.9333475,0.48557007,,
36841,-1.7827234,-0.1763491,0.7771995,,
36860,-0.022686005,0.000590384,0.9560486,,
36880,0.37318802,0.8789601,0.15974998,,
36900,-0.6968899,0.5934867,0.44198728,,
36921,-1.2011843,-0.16730326,0.4475237,,
36940,-0.46138382,-0.6520269,1.170761,,
36961,1.2569084,-0.12635195,0.9261128,,
36980,1.5649614,-0.11473054,0.3634169,,
37001,0.021058083,-0.23006159,0.18709373,,
37020,0.044143677,-0.32232976,0.63229156,,
37041,0.19003773,-0.050316334,0.04983163,,
37060,-0.43196583,0.014161885,-0.29897928,,
37081,-0.013228416,-1.3557878,0.19923568,,
37100,0.58213615,-0.99997365,0.33367395,,
37121,-0.2262888,-0.30862403,0.45759153,,
37140,-0.65245056,0.051698923,0.37722158,,
37161,-0.47170544,-0.1734168,-0.10509229,,
37180,0.2843113,0.070408344,-0.5492966,,
37200,0.56857395,-0.5383404,-0.61285233,,
37220,0.7732754,-1.0665085,-0.18112469,,
37240,0.09644413,0.21700859,-0.29727364,,
37261,-0.98863983,0.49238378,-0.30256176,,
37280,-1.729742,0.22735137,-0.42903256,,
37300,-1.3836327,-0.41191697,-0.031072378,,
37320,-0.001739502,-0.2782768,-0.46072364,,
37341,0.20735645,-0.07700235,-0.9929714,,
37360,0.35395622,0.11092979,-0.06933451,,
37380,0.48968697,0.069132626,-0.043168306,,
37401,-0.063583374,0.24293768,-0.16055965,,
37420,-0.20482063,0.30504084,-0.1672144,,
37440,0.015018463,-0.17920631,-0.31963086,,
37461,-0.36924362,0.34653592,-0.02936101,,
37480,0.24266148,-0.06176883,0.019880533,,
37500,1.037446,-0.5436065,-0.392025,,
37521,0.12340832,0.23516697,0.12732601,,
37540,-0.31743336,0.16222209,-0.2617674,,
37560,0.10564041,-0.17009592,-0.5284424,,
37581,0.40555096,0.056222856,-0.23023391,,
37600,0.5662174,-0.2781915,-0.24950242,,
37621,0.7680521,-0.36266595,-0.30814576,,
37640,0.4537382,0.72738177,-0.53444886,,
37660,-0.18657112,0.2990445,-0.858706,,
37680,-0.8950386,-0.42604786,-1.01523,,
37701,0.17681026,0.06515223,-0.16244364,,
37720,0.43700218,0.30341613,-0.53089166,,
37741,-0.34038162,-0.061926782,-0.73931193,,
37760,-0.8413954,-0.20885593,-0.18750644,,
37780,0.079969406,-0.7266583,-0.63205695,,
37801,0.009388924,0.53651947,-1.1760302,,
37821,0.30799198,-0.23881114,-0.7003584,,
37840,-0.44112778,-0.58045924,-0.006778717,,
37861,-0.23283958,-0.40192103,0.5294559,,
37880,-0.5167084,0.37315506,-0.2111888,,
37900,-1.4557886,0.7934924,-0.95192146,,
37921,-1.0891371,0.5584407,-0.76159453,,
37940,0.2609434,-1.0062972,0.5855408,,
37961,1.2920952,-1.0250883,0.116867065,,
37980,2.0285006,0.65515935,-0.4956572,,
38000,-0.6642351,1.5400316,-1.9513798,,
38020,-2.4394283,0.4009456,-0.68402934,,
38041,-2.0516462,-0.33761036,0.83660126,,
38060,2.9778547,-1.1843691,1.3556068,,
38080,3.5842085,1.4450134,-0.061116695,,
38100,-1.8736153,0.3662911,-0.73942256,,
38120,-2.3066473,-1.1139379,1.1472218,,
38141,1.2841291,-0.60738164,0.868767,,
38160,2.9146757,1.1977681,-0.56275535,,
38180,0.046214104,-0.2553591,-0.58564353,,
38200,-1.975853,-1.4900851,0.63422656,,
38221,-0.65833664,-0.5386138,0.54737973,,
38240,0.22087479,0.17490762,-0.2861123,,
38260,-0.9133539,0.1029641,-0.78317785,,
38281,-1.0925837,-0.0845983,0.28728366,,
38300,-0.9323797,-0.07736832,0.11155057,,
38321,-1.0395832,0.094312966,0.25373006,,
38340,-0.008991241,-0.2695356,0.87396264,,
38360,1.0201454,0.6556272,0.79967093,,
38381,0.21942806,1.7591367,0.24314594,,
38400,-0.5016775,-0.12544113,0.3082484,,
38420,0.24293709,-0.966072,1.1423597,,
38441,0.21124458,0.47515148,0.7826487,,
38460,0.1334343,0.69193894,-0.009519815,,
38480,-0.5056095,-0.66795987,0.42069745,,
38501,-0.4587717,-0.591266,1.4719648,,
38520,1.2984619,-0.020398855,0.9144474,,
38541,1.2231855,0.81821287,0.40896082,,
38560,-1.1698036,0.59911215,0.7871567,,
38581,-1.1984863,-0.14302921,1.405836,,
38601,1.3995895,-0.23267174,1.5091162,,
38620,1.3956108,0.90817165,0.8305857,,
38641,-0.1944704,0.06485939,1.1331925,,
38660,0.1857481,-0.8868958,1.6384867,,
38680,1.3793087,0.6301671,1.3207376,,
38701,0.052357674,0.5794213,0.09304094,,
38720,-1.7989969,-0.6171082,0.7383151,,
38741,-0.6787472,-1.8061132,1.5665172,,
38760,1.1954508,-0.31617045,1.3584182,,
38780,0.3003912,0.4232949,0.1621226,,
38801,-1.180028,-0.48746395,0.9421936,,
38820,-0.056121826,-0.6359552,1.2571918,,
38840,0.409482,0.5701338,0.38329446,,
38860,-0.17508507,-0.071094275,0.27234828,,
38880,-0.40999603,-0.8933133,1.1223238,,
38900,-0.36542416,-0.102596045,1.2112134,,
38920,0.092396736,0.074819565,0.5797843,,
38940,-0.2882948,-0.8238814,0.13532972,,
38961,-0.2505455,-0.6570239,0.88811123,,
38980,-0.39326096,0.36276662,0.6102402,,
39000,-0.32549286,-0.15768266,-0.12365496,,
39021,-0.89312077,-0.6239568,0.59678376,,
39040,-0.20600414,-0.86803377,1.2381223,,
39060,0.07098007,-0.2563622,0.4354242,,
39081,-0.19745827,0.3438065,0.16889131,,
39100,-1.0190868,0.06973386,0.84769475,,
39120,-0.9784241,-0.4067371,0.7124742,,
39141,0.27453232,0.19493783,0.6710352,,
39160,0.70307636,0.29572964,0.38301802,,
39181,-0.39074326,-0.37632507,0.49353015,,
39200,-0.5137043,-0.22192574,1.3298576,,
39220,0.559247,0.3637659,0.47863865,,
39241,-0.13039303,0.54191715,-0.0625366,,
39260,-1.6457081,-0.18202758,0.5345142,,
39280,0.024002075,-1.0171177,0.66553926,,
39301,0.38762856,0.75698143,0.24012995,,
39320,-0.62231255,0.5451516,-0.21605706,,
39340,-1.3530016,-0.86796457,0.40349793,,
39361,0.9239006,-0.8955945,1.0956426,,
39380,0.577981,0.90815586,-0.22554255,,
39401,-1.1350021,0.63180685,-0.8455615,,
39421,-0.7985172,-0.08198452,0.31080675,,
39440,1.5859289,-0.2399165,0.63143015,,
39461,1.1891212,0.23579055,0.28710604,,
39480,-0.19944,-0.07228416,0.5262623,,
39501,-0.62069416,0.19902003,0.20382857,,
39520,-1.8254061,0.85649335,-0.21438551,,
39541,-0.7688694,-0.58567977,0.048137903,,
39560,1.866127,-0.7146139,0.5005889,,
39581,3.2930717,0.09345889,0.5361788,,
39600,-0.17527008,0.20116013,-0.76662636,,
39620,-2.494462,0.27597338,-0.3175974,,
39640,-1.6462412,0.26588207,-0.047686815,,
39661,-0.08818531,0.20017612,-0.5261786,,
39680,0.539238,-0.7693452,0.2696452,,
39700,1.2499285,-0.8732575,0.9003196,,
39720,0.9356289,1.5321044,0.18765163,,
39740,-0.8771162,1.6125758,-0.9582181,,
39761,-1.7799149,-0.42194402,-0.09161973,,
39780,-0.7035103,-0.5553938,0.14528298,,
39800,0.8458061,-0.16987818,0.17646861,,
39821,1.5387144,-0.054352522,-0.25782275,,
39840,-0.4049406,-0.16756845,0.645267,,
39860,-0.60809803,-0.10119134,0.19014716,,
39880,0.6475029,0.8141995,-0.19895864,,
39901,-1.1507454,0.8290926,-0.7032225,,
39920,-1.9150476,-0.75781125,-0.3217585,,
39940,1.1347437,-1.3432586,1.2833655,,
39961,3.6994047,0.75151247,0.9098375,,
39980,-0.43070316,1.9567788,-0.49267483,,
40000,-2.5088148,-0.27080894,-0.32818007,,
40021,0.30361557,-0.5042424,0.82241726,,
40040,1.9332972,1.4071995,-0.030973911,,
40060,0.6135683,0.16903818,-0.6921997,,
40081,-0.84119797,-1.4915223,0.81682014,,
40100,-0.090667725,-0.97665554,1.0138159,,
40120,0.3000307,0.6111286,-0.15190387,,RB
40141,-0.0329237,0.44189137,-1.0446198,,RB
40160,-1.0063848,-0.35219616,-0.1784997,,RB
40181,-0.96594906,-0.34083712,0.31277108,,RB
40200,-0.5152931,-0.25867957,-0.07724643,,RB
40221,-0.46337414,-0.14750046,-0.035350084,,RB
40241,-1.4783735,0.2132231,0.7119081,,RB
40260,-1.2522202,0.27026647,0.99339867,,RB
40281,-0.44513035,0.93750906,0.6351311,,RB
40300,0.51901627,1.41346,0.124586344,,RB
40321,-0.03378296,0.2347914,0.084178925,,RB
40340,-0.018198013,-0.07851648,0.8765061,,RB
40360,0.7760153,0.62002444,0.70117116,,RB
40381,-0.021497726,0.92320704,0.5379015,,RB
40400,-1.2105646,0.21972048,0.7059847,,RB
40421,0.26146126,0.024755716,0.96486855,,RB
40441,1.2554045,0.5844383,0.8818904,,RB
40460,0.6458826,0.6023663,0.5206245,,RB
40480,-0.8344326,-0.35139072,0.71091235,,RB
40501,-0.43004894,-0.2617153,0.927233,,RB
40520,-0.49051,0.06720686,0.64140904,,RB
40540,0.46674347,0.1186229,0.08982754,,RB
40560,0.9479761,-0.26082945,0.3648194,,RB
40581,1.2970438,-0.8463104,0.69622517,,RB
40600,1.0752001,0.61889875,0.6292887,,RB
40621,-1.6245594,1.1143966,0.30799437,,RB
40640,-3.924573,1.1340784,0.39058888,,RB
40660,-2.785925,-1.0342388,1.9768212,,RB
40681,1.0622892,-1.1010506,2.2736225,,RB
40700,5.0487585,-0.03573799,0.6758505,,RB
40720,2.9773855,1.9432952,-0.25633013,,RB
40741,-1.3400049,1.1372696,0.23454869,,RB
40760,-2.043869,0.56566405,0.44701064,,RB
40780,0.45583153,0.08774459,1.0070369,,RB
40800,1.4525089,-0.059532404,0.571615,,RB
40821,0.3219843,-0.893705,1.0499903,,RB
40840,-0.58475494,-0.19016576,1.3195609,,RB
40860,-0.91448784,0.28221333,0.92566013,,RB
40881,-0.7302103,0.66203475,0.0032188892,,RB
40900,0.27222252,0.24462342,0.20194614,,RB
40920,0.80219746,0.060087323,0.69486237,,RB
40941,0.55848885,0.6212795,1.0954924,,RB
40960,1.739296,1.3565631,1.6996887,,RB
40981,2.63896,2.7465632,1.6081606,,RB
41000,1.2864361,3.5773697,1.309337,,RB
41021,-0.8945675,1.4749161,0.5027224,,RB
41041,1.3767405,0.51550716,1.6633648,,RB
41060,1.1840286,0.13687503,0.25599527,,RB
41081,0.5443325,-1.3037694,-0.5715896,,RB
41100,4.116476,-4.3286037,0.97923434,,RB
41121,5.3833303,-2.2451725,0.7707715,,RB
41140,1.1233807,2.2798796,-1.3604064,,RB
41161,-2.6574287,0.5794591,-4.145077,,RB
41180,-5.070405,-1.3205398,-0.7679181,,RB
41201,-3.6180058,-0.5222361,0.68408394,,RB
41220,-3.3074064,0.7398359,1.1436093,,RB
41240,-1.922781,-1.0023158,1.2882121,,RB
41261,-1.6273031,-0.08997524,1.9836185,,RB
41280,-1.6985712,0.47275525,0.8811691,,RB
41301,0.1253233,2.507545,-0.9724338,,RB
41320,1.1797581,2.4145546,-1.7943871,,RB
41340,0.45401287,2.290073,-1.1866863,,RB
41361,-1.8140984,1.4382477,-1.0647738,,RB
41380,-3.1113472,-0.23678052,-0.45491052,,RB
41400,-2.9908838,-1.072914,-0.3418057,,RB
41421,-2.0946264,-2.6652591,1.0866587,,RB
41440,-2.2386885,-0.7263057,-0.69883084,,RB
41460,-1.7573633,-0.02083671,-0.1859932,,RB
41480,-0.53635025,-1.701498,-0.19174409,,RB
41501,1.6384754,-0.4113648,0.0073099136,,RB
41520,-1.8255424,1.7583756,-2.32672,,RB
41540,-4.2529297,0.99724245,-2.7304518,,RB
41561,-3.7295637,1.2278004,-0.37770653,,RB
41580,0.39959812,-0.083814025,3.1135173,,RB
41600,5.273031,1.5680099,2.2544734,,RB
41621,1.9153233,3.9154024,1.156487,,RB
41640,0.2990923,4.9040017,-0.06919813,,RB
41660,-2.6025763,2.725203,-0.24596167,,RB
41681,-0.6088934,-0.4817878,1.4630046,,RB
41700,6.2939653,-4.4649343,2.463,,RB
41720,14.491768,-1.6268749,1.0951071,,RB
41741,3.4920712,3.7967374,-2.796678,,RB
41760,-1.6930447,0.68790483,-1.7021258,,RB
41781,-3.67764,-1.0961792,-1.7561383,,RB
41800,-0.8139944,-2.2398314,-0.49806356,,RB
41821,1.5590315,-1.5127861,0.020232677,,RB
41841,0.19140911,-1.2256314,0.43529773,,RB
41860,-1.6018686,-0.79846054,2.438998,,RB
41880,-2.7474613,0.7215406,2.0943124,,RB
41901,-2.2555895,2.0535328,-0.11266661,,RB
41920,0.4158287,1.4111233,-1.6298211,,RB
41941,0.7181015,1.9304473,-1.2444623,,RB
41960,-0.90969086,1.1411246,-0.64752555,,RB
41980,0.23513412,0.13296837,-0.09222531,,RB
42001,0.7659912,0.79793876,0.57889295,,RB
42020,-1.075429,1.6946656,-0.14093614,,RB
42040,-2.0173178,0.32803887,0.08681655,,RB
42061,-0.893775,-1.0933976,0.2398901,,RB
42080,1.6273069,-0.6967812,0.39488554,,RB
42101,0.23845005,0.024645984,-0.20306444,,RB
42120,-1.1004581,-0.24531609,0.12744808,,RB
42140,-0.31315613,-0.36083388,0.14642096,,RB
42161,0.9846287,-0.13373941,0.15544772,,RB
42180,0.6930504,-0.38747883,-0.2432828,,RB
42200,0.40094185,-0.95682395,-0.24679923,,RB
42221,-0.19747257,0.06386274,-0.46520495,,RB
42240,0.23781681,0.55640996,-0.40535617,,RB
42260,0.38958073,-0.34020048,-0.0699594,,RB
42281,0.51200294,-0.84781325,0.4712062,,RB
42300,0.7462797,-0.3929149,0.52227545,,RB
42320,-0.19494534,0.6167516,-0.056483746,,RB
42341,-0.3321333,-0.07070911,-0.7157414,,RB
42360,-0.10312843,-0.5685841,-0.24936152,,RB
42380,0.53690624,-0.42985386,-0.23851681,,RB
42401,0.60702133,-0.12245238,-0.3145051,,RB
42420,-0.23470116,0.17355573,-0.18083382,,RB
42440,-1.1154451,0.58023065,-0.2881651,,
42461,-0.7822828,0.30431908,0.024630785,,
42480,0.9188738,-0.13525516,-0.31141353,,
42500,0.2786064,0.19986224,-0.6072042,,
42521,-0.6917715,0.22004664,-0.5776677,,
42540,-0.60190105,0.13111871,-0.39570737,,
42560,0.25309467,0.23053092,-0.17430592,,
42581,0.17815685,-0.14717287,-0.18563366,,
42600,0.040478706,-0.5241877,-0.0153644085,,
42620,0.6559143,-0.09748,-0.07113099,,
42641,-0.0042772293,1.2484796,-0.34224105,,
42660,-0.5889101,0.75544894,-0.46918654,,
42681,-0.49285793,-0.04171014,-0.10851383,,
42701,0.48233414,0.25324368,-0.014192343,,
42720,0.37263393,1.2177083,-0.45481944,,
42741,0.21203518,0.80971396,-0.29310298,,
42760,0.24918842,0.12679219,0.093431234,,
42781,1.5409927,0.28276652,0.263,,
42800,1.7247009,0.94436765,-0.513124,,
42820,-0.40730572,0.5676704,-0.7942486,,
42841,-1.5061874,-0.08946586,-0.7993617,,
42860,-1.0088177,-0.5384644,-0.017718554,,
42880,0.85483074,-0.11656028,-0.25498438,,
42901,0.3126707,0.057594955,-0.5535536,,
42920,-0.69954777,0.06865054,-0.71463346,,
42940,0.2842846,-0.034696996,-0.16415143,,
42961,0.974597,1.5577121,-0.76686835,,
42980,-0.5917969,1.1352792,-1.2646124,,
43000,-1.4609442,-0.124749005,-0.04323721,,
43020,0.9455166,0.1707924,0.38486433,,
43041,0.94750977,1.3605711,-0.25255442,,
43060,-0.64853,0.8902864,-0.68692255,,
43080,0.051418304,-0.49740285,-0.010705233,,
43101,2.107894,0.3730085,-0.040538073,,
43120,0.9045229,0.9926368,-1.2236037,,
43140,-0.7513809,0.2450093,-1.1292009,,
43161,-0.62003136,-0.8073755,-0.79048157,,
43180,0.5272064,-0.64140224,0.14017153,,
43200,0.8352461,0.110017,-0.39300752,,
43221,-0.2191906,-0.46195883,-0.18374538,,
43240,-0.039362907,-0.03625405,-0.1563344,,
43260,0.12283325,1.0270697,-0.8668902,,
43281,0.04157734,0.8025361,-0.7883792,,
43300,-0.11569595,0.115670145,-0.39170766,,
43320,0.2663355,0.12623745,0.18446302,,
43341,-0.51474476,0.84907746,-0.2643633,,
43360,-1.5768995,0.9491224,-0.44560432,,
43380,-1.4626894,0.4071024,-0.8569944,,
43401,0.35953426,-0.24502498,-0.15014243,,
43420,1.089261,-0.16419154,-0.2820251,,
43440,0.45530605,0.47541136,-0.48518515,,
43461,0.4289465,0.7920259,-0.24291825,,
43480,-0.5121126,1.3185397,-0.48100376,,
43501,-1.5197811,0.8028577,-0.44806385,,
43520,-0.93615055,-0.49840188,-0.22856092,,
43541,0.59648037,-0.41021144,0.08282709,,
43560,0.96332836,0.29234523,-0.61046386,,
43581,0.16694355,0.63836586,-0.51538897,,
43600,-0.39356422,0.05372697,-0.42243028,,
43621,0.60017586,-0.20056021,-0.7319038,,
43640,-0.05242443,0.23364764,-0.6681328,,
43661,-0.22466373,0.044698656,-0.21836543,,
43680,0.5977688,0.47329098,0.39184022,,
43700,0.46964264,0.60123014,0.15881634,,
43721,-0.17392063,0.3915577,0.112298965,,
43740,0.06339264,0.44122392,0.32211637,,
43760,0.20746708,0.028779864,-0.37435102,,
43781,-0.72622776,-0.055879295,-0.30019855,,
43800,-0.76040936,0.053711534,-0.079683304,,
43820,0.44677544,-0.10664779,-0.08187771,,
43840,0.53599644,0.13610536,-0.38766503,,
43861,0.94967556,0.08984578,-0.23446012,,
43880,0.50616646,-0.2409271,0.0985384,,
43900,-0.9779415,0.65074414,-0.3202994,,
43921,-1.8955498,0.49147362,-0.49241805,,
43940,-1.4627714,-0.0030522943,-0.042693138,,
43960,-0.008482933,-0.64267886,0.21286917,,
43981,1.0442581,-0.35784072,0.47345424,,
44000,1.1438351,0.16326857,-0.06557679,,
44020,0.5087919,0.39247215,0.012410879,,
44041,-0.73828316,0.7214556,-0.12734938,,
44060,-1.7435532,0.8217763,-0.35616088,,
44080,-0.88701534,0.060908437,0.20711756,,
44100,0.53832054,0.3538422,0.18318939,,
44121,-0.12248993,0.7059772,0.5164895,,
44140,-0.062181473,0.53104395,0.7287586,,
44161,0.72043705,1.113374,0.9693656,,
44180,0.22893524,1.5239332,0.51199317,,
44201,-0.6491194,0.509944,0.048847914,,
44221,-0.031274796,-0.6136472,0.14980388,,
44240,1.3168449,-0.6593869,0.3633535,,
44261,1.4883709,0.48845553,-0.5303056,,
44280,-0.18163967,-0.04174763,-0.29350996,,
44301,-0.82804966,-0.5424452,0.36350012,,
44321,0.6325493,-0.19115627,0.44625044,,
44340,1.3391304,0.19480985,0.5554118,,
44361,0.32362938,-0.06484437,0.21806526,,
44380,-0.47738552,-0.3250305,0.0749228,,
44401,-0.2533903,-0.12955022,0.24599218,,
44420,0.47412014,0.12798643,-0.1560266,,
44441,0.71783257,-0.0013795495,-0.44283605,,
44460,0.98376083,-0.5216701,0.22433853,,
44480,0.847044,-0.045755208,0.4018271,,
44501,-0.2249384,1.1065966,0.1640935,,
44520,-0.9351034,0.99942786,0.1272707,,
44540,-1.1283264,0.1969549,0.34811044,,
44561,-0.42726612,-0.093583524,0.42046452,,
44580,0.2997265,-0.35341072,0.012397289,,
44600,0.22063255,-0.38421667,-0.23202491,,
44620,0.12140465,0.3093437,-0.05696869,,
44641,0.28134632,0.9496879,0.009908438,,
44660,0.55644894,0.61681616,-0.020264626,,
44680,0.6465454,-0.6147403,0.28595805,,
44700,0.543108,-0.41719586,-0.04874897,,
44720,0.022856712,0.5767123,-0.5649638,,
44741,-1.1105394,0.78035253,-0.17381358,,
44760,-1.2759514,-0.40936226,-0.14632344,,
44780,0.52135086,-0.59957814,0.28205538,,
44800,1.517395,-0.94810975,0.13324285,,
44821,0.8105602,-0.06360167,-0.1902411,,
44840,-0.27920628,0.86265457,-0.45034146,,
44860,-0.7317734,0.61282754,-0.7223127,,
44880,-1.4687433,-0.12335312,-0.89935803,,
44901,-0.30465698,-0.66516405,-0.2542858,,
44920,1.226099,-0.33851367,0.33297992,,
44940,1.3988419,1.056473,0.73636603,,
44960,-0.39781857,2.0094235,-0.14789057,,
44980,-2.0750675,1.6343026,0.03527522,,
45001,0.71791935,0.32325155,0.466609,,
45020,2.7489176,0.18098629,0.5519495,,
45040,0.63365173,0.5250177,-0.798363,,
45061,-0.9186382,-0.15441382,-1.1569107,,
45080,-0.326169,-0.4505744,-0.2954874,,
45101,1.2237873,-0.7618131,-0.4060712,,
45120,1.6590967,-0.74083334,-0.6325209,,
45141,0.7841387,-1.2404077,-0.31133962,,
45160,-0.3144598,-1.1427758,-0.27046585,,
45181,-2.080099,0.7499158,-1.1479802,,
45200,-1.7990866,0.91282237,-1.1419821,,
45221,-1.4659824,-0.57031226,-1.0819695,,
45240,-1.0060892,-1.0408099,0.36279345,,
45261,1.0926027,-0.23442596,1.0244999,,
45280,0.18355179,2.1512587,-0.25234175,,
45301,-1.8301554,2.470027,-0.9569168,,
45320,-2.6173935,1.4416281,-0.4448247,,
45341,0.9185066,-0.8440903,0.5130477,,
45360,2.9505625,-0.75381005,0.0033273697,,
45381,1.4136047,1.2992725,-0.8218832,,
45400,-1.3210392,1.0313628,-1.6652858,,
45420,-2.4619293,-0.42299545,-0.21991467,,
45441,-0.53479385,-0.91035336,-0.079444885,,
45460,1.9012651,-0.7434251,-0.32906532,,
45480,1.7982883,-0.10036999,-0.10723233,,
45501,0.37303352,0.09736472,0.23134923,,
45520,-1.0187349,0.7977242,-0.4255526,,
45540,-0.14893436,0.25514108,-0.19891119,,
45561,0.91784,-0.14512229,-0.24773836,,
45580,-0.15106773,-0.08379829,-0.45958734,,
45600,-1.4182911,-0.10340428,-0.80010843,,
45621,-0.6043081,0.12209523,-0.17731929,,
45640,0.9663315,0.39453405,0.2423768,,
45660,0.88116264,0.626393,0.057445288,,
45681,-0.48036957,0.12241131,0.18867779,,
45700,0.16208935,0.3401788,0.35684252,,
