Milliseconds,X,Y,Z,ground truth
41282,0.04247603,0.16564833,-0.10162562,no
41301,-0.14074947,-0.19015001,-0.034513958,no
41321,-0.049669348,-0.29827434,-0.08245086,no
41341,0.16018774,-0.08468882,-0.16128042,no
41362,0.26990998,-0.038349815,-0.1889773,no
41381,0.07443396,-0.16884471,-0.22253312,no
41402,0.16391617,-0.12836467,-0.28112268,no
41421,0.028094959,-0.07882986,-0.32959223,no
41441,-0.3548676,-0.11558149,-0.29177535,no
41462,-0.42624035,-0.24660903,-0.2667416,no
41481,-0.22011167,-0.18109526,-0.14956251,no
41501,-0.12210733,-0.028229805,-0.17779203,no
41521,-0.14820632,-0.061253004,-0.16980253,no
41542,-0.08056202,-0.045274034,-0.035046592,no
41561,-0.10080204,-0.011185574,0.025673484,no
41581,-0.18655583,-0.05645931,0.105035685,no
41602,-0.3447476,-0.09374357,0.19451791,no
41621,-0.36658552,-0.048469827,0.14658101,no
41641,-0.07843149,-0.11025517,0.14338522,no
41662,0.072836064,-0.010652943,0.08745882,no
41681,0.104793996,0.0495345,0.07147986,no
41701,-0.06405041,-0.07989513,0.07467565,no
41722,-0.13062945,-0.06551406,0.06775143,no
41741,-0.028364059,-0.06391616,0.032597702,no
41762,0.018507577,-0.11664675,0.011292415,no
41781,0.094673984,-0.042610873,0.007031357,no
41801,0.24594153,-0.08735198,-0.0014907587,no
41822,0.2651163,-0.08255829,0.034728233,no
41841,-0.030494587,-0.004261355,-0.039307646,no
41861,-0.07896412,-0.1257015,0.0059660925,no
41882,-0.09547572,-0.08788461,0.08159987,no
41901,-0.25739592,-0.011718206,-9.58E-04,no
41921,-0.06564832,-0.016511897,0.064023,no
41942,-0.003862976,-0.044741403,0.04591351,no
41961,0.06750974,0.043142915,-0.0057518166,no
41981,0.13355613,-0.076166704,0.055500887,no
42002,-0.030494587,0.00905445,0.02194506,no
42021,-0.24141696,0.03249027,-0.012676036,no
42041,-0.17057687,-0.09161304,0.030467175,no
42061,-0.13648841,-0.019175058,0.016086105,no
42082,-0.27444017,0.069241896,-0.0078823455,no
42101,-0.16045685,0.027163947,0.03685876,no
42121,-0.018244047,-0.07190565,0.07840408,no
42142,0.12237086,-0.043143507,0.059229314,no
42161,0.2107878,0.0058586574,0.05390299,no
42181,0.08881503,0.02822921,0.052837726,no
42202,-0.027298793,0.042610284,0.098111466,no
42221,9.31E-04,-0.09747199,0.1614947,no
42241,0.07656449,-0.10173305,0.14072205,no
42261,0.113314874,0.07722842,0.044312827,no
42282,0.17030652,0.14487271,0.012887526,no
42301,0.086683266,0.014377814,0.04484546,no
42321,0.024365291,-0.08522441,0.09597815,no
42342,0.12769593,-0.07616966,0.09544552,no
42361,0.17616548,-0.012253798,0.057628635,no
42381,0.19587286,0.031954676,-9.61E-04,no
42401,0.17936127,0.12995902,-0.019070406,no
42422,-0.08003062,0.077761054,0.017148584,no
42441,-0.12636963,-0.016514855,0.09864131,no
42461,-0.06618218,-0.030895924,0.051237047,no
42482,0.0019947386,0.08894633,-0.007352498,no
42501,0.03821373,0.107588455,0.05390021,no
42521,0.0153105445,0.042607322,0.0736076,no
42541,-0.01664739,0.03301994,0.037921242,no
42561,-0.050735854,0.037281,0.09917394,no
42582,-0.040083207,-0.028765395,0.10236974,no
42601,-0.0033315837,0.056988392,0.028333861,no
42621,-0.017712655,0.16351484,0.022474907,no
42642,-0.09920538,0.115577936,0.048573885,no
42661,-0.19720972,0.070836835,0.03951914,no
42682,-0.03582215,0.051129438,0.03738861,no
42701,0.086683266,0.10226213,-0.0014935435,no
42721,0.064845346,0.09906634,-0.008950395,no
42742,0.131957,0.12037163,-0.01747251,no
42761,0.008920198,0.090014555,1.07E-04,no
42781,-0.10559573,0.05379556,0.057631418,no
42801,0.017974947,0.0037281283,0.082132496,no
42821,0.0717708,0.12783143,-0.008414978,no
42842,0.11757717,0.21997681,0.0022376669,no
42861,0.053128675,0.12516828,0.01235768,no
42881,-0.026766162,0.095873505,0.007563989,no
42902,0.072836064,-0.022903483,0.056566153,no
42923,0.24594153,0.010652347,-0.0073497132,no
42941,0.22463624,0.11345037,-0.0632761,no
42961,0.20865728,0.1784315,-0.10215825,no
42981,0.02117074,0.13315776,-0.10908247,no
43002,-0.16471791,0.071905054,-0.10641931,no
43021,-0.057126198,0.087884024,-0.0616782,no
43041,0.029692855,-0.04687193,-0.050492924,no
43062,0.10958769,0.11451563,-0.12026775,no
43081,0.1825583,0.1288967,-0.13145302,no
43101,0.08348871,-0.0010655618,-0.12346354,no
43121,-0.0390167,-2.97E-07,-0.060080305,no
43142,-0.091214664,0.010652347,-0.039307646,no
43164,-0.008124033,0.05592609,-0.068069786,no
43181,0.041410763,-0.05113299,-0.05155819,no
43201,0.19161305,-0.014381368,-0.09150561,no
43222,0.15166563,0.21837892,-0.15542147,no
43241,-0.05499567,0.042610284,-0.11600669,no
43261,-0.07470387,-0.093212865,-0.11441061,no
43281,-0.09920496,0.004258831,-0.17992437,no
43303,0.048866805,0.054858893,-0.12559588,no
43322,0.053660497,-0.058591772,-0.109084286,no
43341,0.06644367,-0.03994964,-0.14104222,no
43361,0.15699114,0.06977259,-0.10748639,no
43382,0.02809415,0.0053240955,-0.08884426,no
43401,0.08082473,-0.13955186,-0.068071604,no
43421,0.05259523,-0.011720136,-0.09683374,no
43441,-0.09441127,0.12143792,-0.13837905,no
43462,-0.09654179,-0.112920254,-0.030787345,no
43481,-0.027299602,-0.09054971,-0.0382442,no
43501,0.026496254,-0.009589607,-0.08298531,no
43522,0.19960172,-0.054863345,-0.07872425,no
43541,0.13994691,-0.06338546,-0.15116222,no
43562,0.08455316,-0.036221217,-0.12666114,no
43581,-0.06884492,-0.035155952,-0.052092638,no
43603,-0.13382605,-0.15606347,-0.023863127,no
43621,0.008386756,-0.10439814,-0.053690534,no
43641,0.06750893,0.009585153,-0.09257269,no
43662,0.0984016,0.033020973,-0.06860424,no
43682,0.09094475,-0.04900439,-0.046766315,no
43701,0.06963946,-0.16405295,0.026204301,no
43721,0.031822573,-0.09747392,-0.018004173,no
43741,-0.020375382,-0.07936443,-0.032917876,no
43762,-0.011851974,-0.053794995,-0.04463288,no
43782,-0.08482259,0.056459874,-0.10002664,no
43801,-0.0949426,0.019708253,-0.053154994,no
43823,-0.055527817,-0.032489706,-0.012674946,no
43841,0.031823866,-0.07456765,-0.013207577,no
43861,0.120240815,-0.014912842,-0.053154994,no
43881,0.15326402,0.0063924473,-0.06753607,no
43902,0.1298282,-0.027696015,-0.0025549335,no
43922,-0.057125714,-0.06125185,0.0043692854,no
43942,-0.081626795,0.017577725,-0.04250235,no
43961,-0.04913623,0.04314407,0.021413516,no
43981,-0.07683311,0.033024058,0.003304021,no
44002,0.009985947,0.05805777,-0.04250235,no
44021,0.028628074,0.08788518,-0.027588647,no
44042,-0.08109416,0.11025573,-0.020131797,no
44062,-0.0651152,-0.07350239,-0.045165513,no
44081,0.025964914,-0.056990787,0.001173492,no
44101,-0.021971988,0.12144101,-0.020131797,no
44122,-0.040081482,0.01651246,0.013424033,no
44141,-0.018243562,0.0063924473,-0.006283359,no
44161,-0.026765678,0.055927243,-0.03291497,no
44182,-0.030494103,0.11558205,0.030468265,no
44201,-0.035287794,0.05273145,0.007565079,no
44222,-0.0651152,0.07989569,-0.048361305,no
44241,0.113316596,0.109190464,0.0043692854,no
44261,0.08508456,-0.034626283,0.007559388,no
44281,0.10798775,0.04952961,-0.062215436,no
44302,0.09520457,0.1336855,-0.094706,no
44321,0.015309736,0.043138023,-0.09949969,no
44341,0.0073202522,-0.01758205,-0.043040674,no
44361,0.09147614,-0.012255727,-0.040910147,no
44381,0.020103425,0.056453828,-0.13412078,no
44401,0.08934562,0.13262023,-0.18099242,no
44422,0.21078576,0.09107493,-0.11494602,no
44441,0.058452945,-0.021843107,-0.07180281,no
44461,0.05259399,-0.008527302,-0.059552275,no
44481,0.12130355,-0.059127364,-0.07286808,no
44501,0.09147614,0.12942444,-0.15223028,no
44521,0.18681732,0.026626427,-0.22892931,no
44541,0.061116107,0.08521597,-0.03984488,no
44562,-0.21105896,0.22316772,-0.10482601,no
44581,-0.114119895,-0.18269804,-0.03664909,no
44601,0.4243713,-0.03675681,-0.12985973,no
44622,0.21877524,0.026093794,-0.16874188,no
44641,0.27150586,0.14220761,-0.14370817,no
44661,-0.1636547,-0.06072526,-0.14477342,no
44682,-0.19241683,-0.059659995,-0.11760918,no
44701,0.110650904,-0.09321582,-0.07020491,no
44721,0.14314146,-0.083628446,-0.08618388,no
44741,0.11917302,0.161915,-0.21454825,no
44762,0.082422964,0.16138612,-0.25928584,no
44781,0.03448606,0.018640675,-0.20921843,no
44802,-0.14074995,-0.035687815,-0.10855093,no
44821,-0.11784676,-0.07243944,-0.12452989,no
44841,0.11810932,-0.15606269,-0.061146658,no
44862,0.19853678,-0.15712796,-0.10748566,no
44881,0.15539357,-0.0058604097,-0.16554259,no
44901,0.090412445,0.04154386,-0.13518254,no
44922,-0.018777164,-0.04420993,-0.031319253,no
44941,-0.12743413,-0.10066895,-0.014275023,no
44961,-0.008124518,-0.20186907,-0.06860351,no
44982,0.21398312,-0.058591,-0.14636782,no
45001,0.19800416,0.08095864,-0.18311945,no
45021,0.1623178,-0.047938354,-0.17779313,no
45042,-0.045408774,-0.08042892,-0.14690046,no
45061,-0.12956467,-0.055395205,-0.2006963,no
45082,-0.10612885,-0.08628788,-0.21081632,no
45101,-0.1599247,-0.120908976,-0.21720791,no
45121,-0.1119878,-0.012251996,-0.16394469,no
45141,-0.12583624,-0.09374473,-0.122931994,no
45162,-0.10932464,-0.06871101,-0.11494251,no
45181,0.004126022,-0.12410477,-0.13997623,no
45201,0.005723919,-0.11718055,-0.09843092,no
45222,-0.10293306,-0.07936366,-0.11440988,no
45241,-0.25100482,-0.12623529,-0.12879096,no
45261,-0.29681045,-0.14807141,-0.08884184,no
45281,-0.071507,-0.2998716,-0.06966708,no
45301,0.047269985,-0.030892324,-0.1921725,no
45322,0.06271632,0.17949742,-0.17459562,no
45341,-0.15033656,0.041013025,-0.03877441,no
45361,-0.22224191,-0.18322514,-0.065406024,no
45381,0.050998412,-0.13102718,-0.01533859,no
45402,0.16285118,-0.11345032,-0.018001752,no
45421,0.14048064,0.019175105,-0.07019971,no
45441,0.18415648,-0.07776396,-0.035045985,no
45462,-0.036885906,0.03675197,0.0033035367,no
45481,-0.25526512,-0.115048215,0.070947826,no
45501,-0.055528034,-0.17896408,0.06455624,no
45522,0.11065322,-0.045273393,-0.049959686,no
45541,0.14847012,0.09161309,-0.043035466,no
45561,0.08348898,0.047404613,-0.016403856,no
45582,-0.09227966,-0.08362292,-0.0435681,no
45601,-0.010254293,-0.07403553,-0.024393339,no
45621,-0.027298523,-0.06551342,0.0054340656,no
45642,-0.08375754,0.018642474,-0.06966708,no
45661,-0.055528034,0.028762486,-0.03398072,no
45681,-0.09334492,0.0015982427,-0.0014901534,no
45701,-0.043810125,-0.041012336,0.041120425,no
45722,0.028095229,0.050067775,0.034196205,no
45741,0.0147794215,0.09534151,-0.03664388,no
45762,0.0643119,0.036213804,0.0011678014,no
45781,-0.00759345,-0.04581156,0.025668884,no
45802,-0.06511773,-0.063388415,0.02939731,no
45821,0.044071876,0.09427072,0.0011678014,no
45841,0.043539245,-0.037822075,-0.03664909,no
45862,0.087747715,0.0037232398,0.0059614917,no
45881,-0.026235579,0.06923701,0.0027656981,no
45901,-0.0033323923,-0.01811468,-0.021202752,no
45922,0.027027644,0.0026579753,-0.04463857,no
45941,0.06005084,-0.044213664,-0.009484843,no
45961,0.1122488,0.09799915,-0.030257499,no
45981,0.07602981,0.04047486,-0.031855397,no
46002,0.12449934,-0.01811468,-0.07286808,no
46021,0.062714,0.031952746,-0.040377513,no
46041,0.033951864,0.010647458,-0.024931177,no
46062,0.057920314,0.04047486,-0.1458387,no
46081,0.04034345,0.11397811,-0.12080497,no
46101,-0.035290327,0.09693388,-0.11175023,no
46122,-0.14447993,0.11930443,-0.102162845,no
46141,-0.10080409,0.045801185,-0.06594386,no
46161,-0.08162933,0.122500226,-0.09097757,no
46181,0.047800303,0.07349806,-0.01587643,no
46202,0.18042573,0.021832736,0.020342562,no
46222,0.043539245,0.05219277,-0.032920662,no
46241,0.022766586,0.123565495,-0.01108274,no
46261,-0.059258778,0.060182255,-0.024398545,no
46282,-0.08695565,0.025028529,-0.0025606242,no
46301,-0.040084016,0.055388566,-0.022800649,no
46321,-0.112522,0.11131495,-0.09257547,no
46341,0.039278187,0.12090233,-0.050497524,no
46362,0.13195619,0.026626427,-0.022268016,no
46381,0.1255646,-0.0079946695,-0.033453293,no
46401,0.16071834,0.026626427,-0.03984488,no
46422,0.084019296,-0.06072526,-0.073400706,no
46441,0.15219621,0.010647458,-0.029192235,no
46462,0.16551203,-0.021843107,-0.038246986,no
46481,0.103726685,0.016506413,-0.06647649,no
46501,0.04247398,0.062312786,-0.09896705,no
46521,-0.04860613,-0.018647313,-0.1261313,no
46542,0.073899284,0.028756956,-0.1527629,no
46561,0.14793517,0.081487544,-0.15169765,no
46581,0.14420673,-0.032495752,-0.18259032,no
46601,0.16817519,-0.07883475,-0.13358815,no
46622,0.14953306,-0.011723095,-0.19910191,no
46641,0.13089094,0.032485377,-0.24490829,no
46662,0.009983413,-0.010125198,-0.14317553,no
46681,-0.09068408,-0.052203145,-0.15862186,no
46701,-0.058193512,-0.03409365,-0.11920708,no
46722,-0.084292494,0.0015927108,-0.14211026,no
46741,-0.05499772,0.050594874,-0.19484085,no
46761,0.09626983,0.028224323,-0.11973971,no
46782,0.033419233,-0.028234692,-0.09044494,no
46802,-0.043279808,-0.03622418,-0.1442408,no
46821,0.017972898,-0.028767325,-0.13199025,no
46841,-0.037420854,-0.052203145,-0.1740682,no
46862,-0.11039147,0.010647458,-0.15329555,no
46881,-0.18922104,-0.0138536235,-0.08192282,no
46901,-0.158861,-0.11771691,-0.072335444,no
46921,-0.047008235,-0.02983259,-0.046236467,no
46942,-0.035822958,-0.0729758,-0.047834363,no
46962,0.12130355,-0.11665164,-0.008952211,no
46981,0.145272,-0.06871474,-0.039312247,no
47001,0.14633727,-0.1028032,-0.06594386,no
47022,0.15272886,-0.083628446,-0.046236467,no
47042,0.061116107,-0.10972742,-0.08618388,no
47061,0.0328866,-0.094281085,-0.1229355,no
47082,0.0035918267,-0.09268319,-0.1261313,no
47101,0.07656244,-0.07776949,-0.15329555,no
47122,0.066975065,-0.112390585,-0.17886189,no
47142,0.015309736,-0.059127364,-0.2204072,no
47161,-0.05286719,-0.10173794,-0.22733141,no
47181,-0.03795349,-0.1289022,-0.16927451,no
47203,-6.69E-04,-0.19388331,-0.14157763,no
47221,0.030223439,-0.1406201,-0.13678394,no
47241,-0.114119895,-0.10227057,-0.11441339,no
47262,-0.116250426,-0.1305001,-0.087249145,no
47281,-0.0747043,-0.12037814,-0.057419926,no
47301,-0.025169505,-0.040483307,-0.05102834,no
47321,-0.082693785,-0.01544959,-0.07872522,no
47341,-0.2414182,-0.081495985,0.021409642,no
47361,-0.13435912,-0.19121823,0.02780123,no
47381,-0.02889793,-0.14168343,0.009691733,no
47402,0.048866373,0.021302033,0.01608332,no
47421,-0.07044324,-0.15020554,0.024072804,no
47441,0.0014621064,-0.12250867,0.01608332,no
47462,-0.033691622,-0.0074601066,0.019279115,no
47481,-0.2632561,-0.06391912,0.024605436,no
47501,-0.16045809,-0.119312875,0.068813905,no
47521,0.08188958,-0.079365455,0.04484546,no
47542,0.116510674,0.062314715,0.06934654,no
47561,-0.16844758,-0.018645383,0.062954955,no
47582,-0.042213738,-0.15979291,0.05656337,no
47601,0.046203215,-0.013319062,0.09065183,no
47621,-0.14714229,0.0015946405,0.093847625,no
47641,-0.07630219,-0.16458662,0.113555014,no
47662,-0.029430563,0.042607322,0.045378093,no
47681,-0.024636872,0.059651554,0.033660185,no
47701,-0.054464277,0.033552572,0.07893392,no
47722,-0.10879276,-0.05113595,0.070944436,no
47742,0.06324745,0.048466276,0.025138069,no
47761,-0.064584285,0.15339483,-0.028125154,no
47781,-0.26378873,0.077761054,-0.025994625,no
47802,-0.10719486,0.0053230664,-0.008950395,no
47821,-0.02623477,0.01118202,0.091717094,no
47842,-0.10879276,0.12196953,0.09651078,no
47861,-0.12956543,0.04740101,0.08212971,no
47882,0.17776337,0.078826316,0.068813905,no
47902,0.11065172,0.1464706,-4.28E-04,no
47921,-0.14714229,0.2274307,0.097576044,no
47942,-0.2515382,0.09214212,0.14870875,no
47962,-0.13329385,-0.08256125,0.19451512,no
47981,0.09520538,-0.05806017,0.1577635,no
48001,0.17350231,0.09160949,0.06828128,no
48022,0.26138663,0.20506015,0.008093837,no
48042,0.24807082,0.09587055,0.07893392,no
48061,-0.03795268,-0.03941804,0.04271493,no
48082,0.06591061,-0.07403913,0.02780123,no
48101,0.14474018,-0.05113595,-0.010548292,no
48121,0.16231704,0.108653724,-0.054224133,no
48142,0.1601865,0.22263701,-0.06381152,no
48161,-0.00492948,0.057521023,-0.014809349,no
48181,0.050996903,0.019171504,-0.024396729,no
48201,0.07443272,0.017573608,-0.060615722,no
48222,0.12609804,0.038878895,-0.06860521,no
48241,0.05738849,0.12410006,-0.06221362,no
48261,0.0019947386,0.013845182,-0.024396729,no
48282,-0.023038976,0.10386003,-0.049430445,no
48301,-0.20786236,0.07243473,-0.094171554,no
48321,-0.17483917,0.06710841,-0.08298628,no
48341,-0.13329385,0.092674755,-0.012678821,no
48361,-0.07896536,0.06764104,-0.010548292,no
48381,-0.051268484,-0.030363293,0.015550687,no
48401,0.11438014,-0.011188533,0.0091591,no
48421,0.123434894,0.028226253,-0.0036240723,no
48442,0.08029168,0.04047679,-0.005221969,no
48461,0.026495822,0.0031925372,0.017681217,no
48481,-0.095476955,0.0010620083,0.004365411,no
48502,-0.025702138,0.012247285,0.0070285723,no
48521,0.028626349,-0.070310704,0.01608332,no
48541,0.12982647,0.060716815,-0.07712732,no
48561,0.07123693,0.13102427,-0.07073574,no
48582,0.13302226,-0.061788596,-0.009483027,no
48601,0.07123693,-0.042613834,-0.045702018,no
48622,0.022767395,0.03301994,-0.08564944,no
48641,0.11384751,0.0053230664,-0.065409414,no
48661,0.058453754,0.0010620083,-0.059017822,no
48682,0.048866373,0.04047679,-0.042506225,no
48701,-0.09174853,0.03781363,-0.05102834,no
48721,-0.12850016,0.007986227,-0.033451475,no
48742,0.049399007,-0.045276996,-0.01001566,no
48761,0.08987906,0.04740101,-0.056887295,no
48782,0.14260964,0.0703042,-0.06807257,no
48802,0.05206217,-0.016514855,-0.05795256,no
48821,-0.06831271,0.02769362,-0.049963076,no
48841,-0.064584285,0.018638873,-0.06381152,no
48862,-0.0139842285,-0.025569603,-0.07979048,no
48881,-0.104531705,0.08148947,-0.071801,no
48901,-0.047007427,0.043139953,-0.0552894,no
48922,-0.07097587,-0.015982222,-0.0387778,no
48941,0.05525796,-0.0601907,-0.027592521,no
48961,0.15379491,0.008518859,-0.02919042,no
48982,0.10319486,0.09160949,-0.045169387,no
49001,-0.07790009,-0.04634226,-0.011613556,no
49021,-0.100270644,-0.0085253725,-0.056887295,no
49042,-0.22384132,0.023965195,-0.03451674,no
49061,-0.172176,0.037281,-0.013744085,no
49081,-0.15033808,-0.07830019,0.0070285723,no
49102,0.13941385,-0.009590636,-0.03132095,no
49121,0.31784567,0.066043146,-0.04836518,no
49142,0.11810857,-0.028232763,0.009691733,no
49161,0.09627064,-0.06977808,-0.008417763,no
49181,-0.0027989515,0.0537926,-0.0110809235,no
49202,-0.07683483,-0.0026664173,0.014485423,no
49221,-0.09707485,-0.12410656,-0.012146189,no
49242,0.15059912,0.021834666,-0.10109577,no
49261,0.2938772,0.2306265,-0.12559685,no
49281,0.1271633,0.06124945,-0.1064221,no
49302,-0.033691622,-0.07830019,-0.1048242,no
49321,-0.07790009,0.0037251695,-0.11494421,no
49341,0.0035926353,-0.056994904,-0.122401066,no
49361,0.025430556,-0.051668584,-0.08458418,no
49382,0.08348747,0.048466276,-0.09576945,no
49401,0.03075688,0.20932122,-0.09949788,no
49421,-0.13169596,0.011714653,-0.045702018,no
49442,-0.20786236,-0.09587705,-0.015874613,no
49461,-0.115184344,0.01810624,-0.0025588078,no
49481,-0.03795268,0.02716099,-0.025994625,no
49502,0.039811626,0.012779917,-0.074464165,no
49521,0.08029168,-0.0037316817,-0.059017822,no
49541,0.11278225,-0.005329578,-0.047832545,no
49561,0.039278995,-0.06604965,-0.036114637,no
49582,-0.024636872,-0.088420205,-0.039843064,no
49601,0.028626349,-0.021308545,-0.07659469,no
49621,0.008918958,0.041542057,-0.09363892,no
49642,-0.056062173,0.037281,-0.10588946,no
49661,-0.016114756,-0.027700132,-0.08085575,no
49682,0.1271633,0.01810624,-0.028657787,no
49701,0.1964055,0.0058556986,-0.037179902,no
49722,0.24327713,0.017040975,-0.09736735,no
49741,0.15486018,-0.046874892,-0.057419926,no
49761,0.08774853,-0.049005423,-0.02705989,no
49782,-0.06192113,0.008518859,-0.065409414,no
49801,-0.0731064,-0.05806017,-0.06434415,no
49821,-0.066714816,5.29E-04,-0.066474676,no
49842,-0.049137954,0.04793364,-0.037179902,no
49861,0.041409522,0.03994416,-0.07765996,no
49882,0.01690844,0.0868158,-0.1378474,no
49901,-0.02623477,0.033552572,-0.0899105,no
49921,-0.033158988,-0.020775912,-0.067539945,no
49942,-0.06032323,-0.026102236,-0.095236816,no
49961,-0.027300034,0.066043146,-0.098432615,no
49982,-0.104531705,0.06178208,-0.08884523,no
50001,-0.109325394,-0.025569603,-0.019603038,no
50021,-0.041148473,-0.03409172,-0.016939878,no
50042,-0.07790009,0.04740101,-0.03185358,no
50061,-0.004396848,0.0900116,-0.030255683,no
50082,0.0888138,-0.023439074,0.03206229,no
50101,0.019571602,0.037281,0.020877011,no
50121,0.08934643,-0.015982222,0.0421823,no
50141,0.18628548,-0.026634866,-0.0041567045,no
50162,0.11224961,0.008518859,-0.032918844,no
50181,0.14900123,-0.0058622104,0.0033001467,no
50201,0.1170433,0.04473785,-0.06594205,no
50221,0.11810857,-0.03409172,-0.06327888,no
50242,0.14953387,0.0031925372,-0.0552894,no
50261,0.11065172,0.025030458,-0.07979048,no
50282,0.26777685,0.061778866,-0.08725036,no
50302,0.23475368,0.0015914245,-0.05795559,no
50322,0.16018516,0.03248409,-0.073934555,no
50341,0.16977255,-0.019181233,-0.08565246,no
50362,0.075496644,-0.008528588,-0.1144146,no
50381,0.0797577,0.019168288,-0.08405457,no
50401,0.078692436,0.041538842,-0.07340192,no
50421,-0.082695134,0.01490723,-0.10855565,no
50442,-0.07150985,0.028223036,-0.109620914,no
50461,0.05259345,-0.0351602,-0.049433473,no
50481,0.08668192,0.020766184,-0.06115138,no
50502,0.1127809,0.049528323,-0.097903006,no
50522,0.07017032,0.06603993,-0.10216406,no
50541,0.033951323,-0.030899141,-0.032921873,no
50561,0.04566923,-0.06924866,0.019276088,no
50582,0.044071335,-0.041551787,-0.03079134,no
50601,0.10106299,0.068703085,-0.088848256,no
50621,0.054191347,0.06444202,-0.09630511,no
50641,-0.0523351,-0.032497037,-0.059553485,no
50662,0.048332393,-0.0048001623,-0.08352193,no
50681,0.14367357,-0.058063384,-0.08725036,no
50701,0.20119785,-0.025040187,-0.09151142,no
50722,0.16551149,-6.47E-06,-0.15169886,no
50741,0.16284832,0.0010587922,-0.15382938,no
50762,-0.028899277,-0.033562303,-0.124534614,no
50781,0.012646035,-0.1491435,-0.09151142,no
50802,0.076561905,0.030886197,-0.19643997,no
50821,-0.082695134,0.06817045,-0.20922314,no
50842,-0.057128787,-0.038888626,-0.20229891,no
50861,-0.0054634605,-0.02823598,-0.15329675,no
50881,-0.017181369,-0.03835599,-0.13358936,no
50902,0.039810278,-0.055400223,-0.15542728,no
50921,0.09893246,-0.05912865,-0.16128623,no
50941,0.051528186,-0.045812845,-0.16181886,no
50961,-0.1434152,-0.020246496,-0.14211147,no
50981,-0.16791628,-0.10972871,-0.07766298,no
51001,-0.07790144,-0.076705515,-0.11334934,no
51021,-0.11731622,-0.014387542,-0.12187146,no
51041,-0.09121725,-0.049008638,-0.08245667,no
51062,-0.025170851,-0.0516718,-0.12879567,no
51081,0.011580771,-0.0830971,-0.08352193,no
51101,0.016374461,-0.17524247,-0.049433473,no
51122,0.0451366,-0.13902348,-0.038248196,no
51141,0.015841829,-0.096412905,-0.09310932,no
51162,0.007852345,-0.13742559,-0.110686176,no
51181,0.01797236,-0.10014133,-0.09843564,no
51201,-0.02676875,-0.07830341,-0.080858774,no
51222,-0.1332952,-0.06285708,-0.09896827,no
51241,-0.03848666,-0.17843828,-0.073934555,no
51261,0.055256613,-0.11878346,-0.15116622,no
51282,0.09573667,0.029820932,-0.14956832,no
51301,-0.01025715,-0.08842342,-0.109620914,no
51321,-0.12743624,-0.12837084,-0.14104621,no
51342,-0.16738366,-0.05486759,-0.144242,no
51361,-0.11891412,-0.15127403,-0.09417458,no
51381,-0.05499826,-0.028768612,-0.07553245,no
51402,-0.06937932,-0.09588027,-0.026530284,no
51421,0.020102886,-0.05699812,-0.012681847,no
51441,-0.17270997,-0.074574985,0.002231855,no
51462,-0.1402194,-0.21838568,0.07466984,no
51481,-0.0033329313,-0.09694554,0.035787683,no
51501,0.03767975,-0.05220443,0.030461363,no
51521,0.06697453,-0.07191183,0.012351868,no
51542,-0.07736881,-0.12091399,-0.016410273,no
51561,-0.002800299,-0.131034,-0.035052404,no
51582,0.07762717,-0.069781296,-0.04410715,no
51601,-0.012387679,-0.084695,-0.071804024,no
51622,0.07070295,-0.053802326,-0.067010336,no
51641,-0.023572955,-0.022377025,-0.07340192,no
51661,-0.13862151,-0.050606534,-0.04890084,no
51682,-0.0059960927,-0.13689296,0.082126684,no
51702,-0.07150985,-0.0037348978,0.021939248,no
51721,0.011048139,-0.030899141,-0.0030944673,no
51742,-0.004398196,0.09799786,-0.12400199,no
51761,-0.13755625,0.027690403,0.038450845,no
51781,-0.02357398,-0.1368954,0.0757328,no
51802,-0.060325604,-0.12837328,-0.028663114,no
51821,-0.03316136,0.06657011,0.008088509,no
51841,-0.02144345,0.074026965,-0.021738894,no
51861,0.089344054,-0.14435226,0.013947464,no
51882,0.017438702,-0.020781573,0.13751814,no
51901,-0.4076018,0.09479962,-0.014282045,no
51922,-0.41079763,-0.20081127,0.13805076,no
51941,0.10479038,-0.1864302,0.11781075,no
51961,-0.002268691,0.093734354,-0.021206263,no
51982,0.19853365,0.16830286,0.003294819,no
52001,-6.71E-04,0.02555743,-0.019608367,no
52021,-0.12850253,-0.10600273,0.05123172,no
52042,0.016373437,-0.07297953,0.041111708,no
52061,-0.051270857,0.0117089925,0.019273788,no
52081,-0.09707723,0.010643727,0.028861165,no
52102,0.060049277,0.022361638,0.06880858,no
52121,-0.05393402,-0.05114161,0.08212438,no
52141,-0.058195077,-0.037825804,0.07200437,no
52162,0.07283245,-0.074044794,0.06880858,no
52181,0.08561563,-0.0079984,0.0038274513,no
52201,0.09147458,0.033546913,9.90E-05,no
52222,-0.009192911,0.055384837,-0.02333679,no
52241,-0.16791731,-0.027705792,0.0043600835,no
52261,-0.013986601,-0.059663724,0.042176973,no
52281,-0.020910818,-0.030368954,-0.041446287,no
52302,0.061647177,0.013306889,-0.03718523,no
52321,0.07176719,0.050058514,-0.021738894,no
52341,-0.08429406,-0.040488966,0.018741153,no
52362,-0.031563465,-0.036227908,0.026198003,no
52381,-0.08216353,0.023959534,-0.038783126,no
52401,-0.11784989,0.06337432,0.005425348,no
52422,-0.015051865,0.033546913,0.05336225,no
52441,0.04833137,-0.047413185,0.06880858,no
52461,0.07229982,0.10065857,0.03418749,no
52482,-0.10453408,-0.0857627,0.05762331,no
52502,-0.05712981,0.0074479347,0.04377487,no
