time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,,ground truth
3.673,0.1197,0.2592,0.9364,0.039,0.5293,0.1089,0.0966,0.1658,0.209,,no
3.676,0.1197,0.2592,0.9364,0.039,0.5293,0.1089,0.0966,0.1658,0.209,,no
3.693,0.1172,0.2547,0.9473,0.039,0.5293,0.1089,0.0966,0.1658,0.209,,no
3.712,0.1266,0.2633,0.8886,0.039,0.5293,0.1089,0.0966,0.1658,0.209,,no
3.733,0.1356,0.2764,0.8841,0.039,0.5293,0.1089,0.0966,0.1658,0.209,,no
3.733,0.1356,0.2764,0.8841,0.039,0.5293,0.1089,0.0307,0.0102,-0.3524,,no
3.733,0.1356,0.2764,0.8841,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.752,0.1527,0.2755,0.8847,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.766,0.1527,0.2755,0.8847,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.772,0.1484,0.2768,0.8376,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.792,0.1847,0.2996,0.8552,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.812,0.1647,0.3117,0.8842,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.831,0.099,0.3298,0.8429,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.852,0.0869,0.3297,0.7469,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.871,0.0973,0.303,0.8812,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.877,0.0973,0.303,0.8812,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.891,0.1572,0.2626,0.9446,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.911,0.1096,0.2321,0.8695,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.931,0.0555,0.217,0.8879,0.2341,-0.2227,0.0989,0.0307,0.0102,-0.3524,,no
3.932,0.0555,0.217,0.8879,0.2341,-0.2227,0.0989,-0.3745,-0.4408,0.0758,,no
3.932,0.0555,0.217,0.8879,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
3.951,0.1327,0.1839,1.0411,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
3.967,0.1327,0.1839,1.0411,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
3.971,0.2309,0.1551,1.1072,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
3.99,0.2181,0.1376,0.9813,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.01,0.1163,0.0877,0.8173,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.03,0.1017,0.0821,0.8312,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.051,0.1204,0.0653,0.8483,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.07,0.0664,0.0287,0.8323,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.078,0.0664,0.0287,0.8323,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.09,0.1366,0.0198,0.9502,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.11,0.1785,0.0267,1.0759,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.13,0.1405,0.0353,1.1841,-0.8951,0.5658,-0.6463,-0.3745,-0.4408,0.0758,,no
4.131,0.1405,0.0353,1.1841,-0.8951,0.5658,-0.6463,-0.6172,0.6965,0.6981,,no
4.131,0.1405,0.0353,1.1841,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.149,0.0185,0.0029,1.0546,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.169,0.0185,0.0029,1.0546,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.169,-0.0426,-0.037,0.8487,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.189,0.066,0.0124,0.7651,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.209,0.1511,0.1266,0.5538,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.229,0.1902,0.0487,0.3774,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.249,0.2664,-0.1834,0.5349,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.269,0.2633,-0.1819,1.2726,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.279,0.2633,-0.1819,1.2726,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.289,0.0557,-0.0044,1.6439,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.309,-0.0257,-0.1067,1.1162,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.329,0.044,-0.2103,0.7931,0.3598,-0.0315,-0.0414,-0.6172,0.6965,0.6981,,no
4.329,0.044,-0.2103,0.7931,0.3598,-0.0315,-0.0414,-0.9376,-0.5993,0.7022,,no
4.329,0.044,-0.2103,0.7931,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.348,0.0848,-0.1923,0.9639,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.369,0.1403,-0.1939,1.14,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.369,0.1403,-0.1939,1.14,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.388,0.2613,-0.1962,1.2555,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.408,0.309,-0.2024,1.2627,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.428,0.2577,-0.2111,1.169,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.448,0.1616,-0.2148,1.0185,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.468,0.1287,-0.2132,0.9495,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.481,0.1287,-0.2132,0.9495,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.488,0.1191,-0.2105,1.008,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.508,0.1053,-0.1747,1.0746,-1.1391,0.5765,-0.4891,-0.9376,-0.5993,0.7022,,no
4.528,0.1053,-0.1747,1.0746,1.1429,-0.2169,1.2382,-0.9376,-0.5993,0.7022,,no
4.528,0.1429,-0.1484,1.088,1.1429,-0.2169,1.2382,-0.9376,-0.5993,0.7022,,no
4.528,0.1429,-0.1484,1.088,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.547,0.2188,-0.1392,1.0372,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.567,0.289,-0.113,0.9596,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.571,0.289,-0.113,0.9596,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.587,0.4001,-0.0848,0.8855,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.607,0.4769,-0.1707,1.2291,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.627,0.1524,-0.1054,1.4023,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.647,0.035,-0.0936,1.1976,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.666,0.1272,-0.0698,1.1651,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.687,0.1494,-0.0208,1.0811,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.707,0.1925,-0.1422,0.882,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.718,0.1925,-0.1422,0.882,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.727,0.2006,-0.1697,0.9882,1.1429,-0.2169,1.2382,-0.1276,0.6737,1.2331,,no
4.727,0.2006,-0.1697,0.9882,1.1429,-0.2169,1.2382,0.7317,-0.3153,0.0027,,no
4.727,0.2006,-0.1697,0.9882,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.746,0.1034,0.0052,1.1278,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.767,0.0897,0.0062,0.9948,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.773,0.0897,0.0062,0.9948,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.786,0.1102,0.0308,0.7774,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.806,0.1422,0.1006,0.7565,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.826,0.1375,0.1183,0.7838,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.846,0.1743,0.0989,0.9254,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.865,0.2463,0.1081,1.1194,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.884,0.2463,0.1081,1.1194,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.885,0.2988,0.1215,1.0682,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.905,0.2104,0.0973,0.7786,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.925,0.2806,0.0547,0.7794,1.0382,-0.7471,0.9882,0.7317,-0.3153,0.0027,,no
4.926,0.2806,0.0547,0.7794,1.0382,-0.7471,0.9882,0.8056,-1.1051,-1.0178,,no
4.926,0.2806,0.0547,0.7794,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
4.945,0.3485,0.1171,0.9092,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
4.965,0.274,0.1304,0.877,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
4.974,0.274,0.1304,0.877,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
4.985,0.2453,0.1271,0.8913,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.005,0.2903,0.1227,0.9208,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.024,0.226,0.0847,0.8741,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.044,0.2629,0.1026,0.782,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.064,0.2867,0.1257,0.8423,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.085,0.2357,0.1271,0.8124,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.085,0.2357,0.1271,0.8124,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.104,0.2184,0.129,0.9011,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.124,0.179,0.0993,1.0458,-1.2519,-0.8451,-0.1193,0.8056,-1.1051,-1.0178,,no
5.125,0.179,0.0993,1.0458,0.3504,0.0109,-0.6421,0.8056,-1.1051,-1.0178,,no
5.125,0.179,0.0993,1.0458,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.144,0.2109,0.0894,1.071,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.164,0.2707,0.0965,0.9767,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.176,0.2707,0.0965,0.9767,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.183,0.243,0.0708,0.9309,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.204,0.2508,0.0601,1.0181,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.223,0.2812,0.0694,1.0204,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.243,0.3362,0.0679,1.0982,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.263,0.4547,0.0507,1.2082,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.283,0.3935,0.0645,1.056,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.286,0.3935,0.0645,1.056,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.303,0.0089,0.1848,0.5658,0.3504,0.0109,-0.6421,-0.3189,0.4276,-0.2376,,no
5.323,0.0089,0.1848,0.5658,-0.0119,-0.2759,-0.0499,-0.3189,0.4276,-0.2376,,no
5.324,0.0035,0.1303,0.4457,-0.0119,-0.2759,-0.0499,-0.3189,0.4276,-0.2376,,no
5.324,0.0035,0.1303,0.4457,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.343,0.2065,0.079,0.81,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.363,0.2795,0.0683,1.0004,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.377,0.2795,0.0683,1.0004,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.382,0.1489,0.0921,0.9726,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.402,-0.0013,0.0949,0.9832,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.422,0.1004,0.0575,1.0462,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.442,0.1792,0.0679,1.0201,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.462,0.242,0.051,0.9127,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.482,0.2487,0.031,0.8739,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.488,0.2487,0.031,0.8739,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.502,0.1768,0.0659,1,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.523,0.2291,0.0099,1.1328,-0.0119,-0.2759,-0.0499,-0.0713,-0.1788,-0.3597,,no
5.523,0.2291,0.0099,1.1328,-0.0119,-0.2759,-0.0499,-0.4567,-0.1366,-0.1232,,no
5.524,0.2291,0.0099,1.1328,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.542,0.3145,0.0006,1.1464,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.561,0.3013,0.0299,1.034,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.578,0.3013,0.0299,1.034,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.581,0.2987,0.0271,0.9971,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.601,0.2948,0.0433,1.0659,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.621,0.3262,0.0299,1.0234,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.64,0.32,0.053,0.9315,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.661,0.3329,0.0598,0.9052,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.68,0.3291,0.0592,0.9173,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.689,0.3291,0.0592,0.9173,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.7,0.3267,0.0614,0.9629,-0.827,0.2296,0.2874,-0.4567,-0.1366,-0.1232,,no
5.721,0.3267,0.0614,0.9629,0.4742,-0.1109,0.5123,-0.4567,-0.1366,-0.1232,,no
5.721,0.333,0.0562,1.0135,0.4742,-0.1109,0.5123,-0.4567,-0.1366,-0.1232,,no
5.722,0.333,0.0562,1.0135,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.74,0.3405,0.0716,1.0433,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.76,0.3419,0.0729,0.9904,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.78,0.3273,0.0686,0.8957,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.78,0.3273,0.0686,0.8957,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.8,0.3119,0.1219,0.8715,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.821,0.3499,0.1318,0.8986,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.84,0.3865,0.1116,0.9363,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.859,0.403,0.1009,0.9875,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.88,0.371,0.132,0.9922,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.891,0.371,0.132,0.9922,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.899,0.3314,0.1811,0.9522,0.4742,-0.1109,0.5123,0.1191,-0.0019,0.1263,,no
5.919,0.3314,0.1811,0.9522,0.0432,-0.0517,0.3664,0.1191,-0.0019,0.1263,,no
5.92,0.3678,0.193,0.9702,0.0432,-0.0517,0.3664,0.1191,-0.0019,0.1263,,no
5.92,0.3678,0.193,0.9702,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
5.94,0.3888,0.2035,1.0081,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
5.959,0.3677,0.1898,0.9787,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
5.979,0.3418,0.1682,0.9601,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
5.982,0.3418,0.1682,0.9601,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
5.999,0.3792,0.1503,1.0498,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.018,0.381,0.1229,1.0764,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.039,0.3223,0.1152,0.9674,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.059,0.2718,0.1237,0.8922,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.078,0.2693,0.1295,0.8837,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.092,0.2693,0.1295,0.8837,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.098,0.2867,0.1348,0.9095,0.0432,-0.0517,0.3664,0.3224,-0.4451,-0.175,,no
6.118,0.2867,0.1348,0.9095,0.6673,-0.7159,0.2809,0.3224,-0.4451,-0.175,,no
6.119,0.2785,0.1409,0.8503,0.6673,-0.7159,0.2809,0.3224,-0.4451,-0.175,,no
6.119,0.2785,0.1409,0.8503,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.137,0.1979,0.151,0.6998,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.157,0.1745,0.1927,0.7854,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.177,0.1604,0.2234,0.8956,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.183,0.1604,0.2234,0.8956,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.197,0.1417,0.2263,0.9183,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.217,0.1376,0.2438,0.8924,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.237,0.1494,0.2726,0.9028,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.257,0.1762,0.2716,0.9239,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.277,0.2041,0.267,0.9204,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.299,0.1972,0.2906,0.9065,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.317,0.1546,0.3667,0.8249,0.6673,-0.7159,0.2809,0.424,0.4285,-0.3765,,no
6.317,0.1546,0.3667,0.8249,0.6673,-0.7159,0.2809,0.4181,-0.0386,-0.3254,,no
6.317,0.1546,0.3667,0.8249,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.329,0.1546,0.3667,0.8249,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.337,0.1955,0.3404,0.7825,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.358,0.2611,0.2974,0.7734,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.377,0.2809,0.3409,0.7654,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.384,0.2809,0.3409,0.7654,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.397,0.2526,0.3651,0.7852,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.416,0.2805,0.3669,0.7699,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.437,0.2844,0.3868,0.8327,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.457,0.2514,0.3655,0.794,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.477,0.262,0.3524,0.7351,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.497,0.3352,0.3374,0.7912,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.497,0.3352,0.3374,0.7912,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.516,0.3362,0.3294,0.7838,-0.7531,-0.5851,-0.3527,0.4181,-0.0386,-0.3254,,no
6.517,0.3362,0.3294,0.7838,-0.7531,-0.5851,-0.3527,0.1366,-0.2906,-0.0275,,no
6.517,0.3362,0.3294,0.7838,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.535,0.2893,0.3402,0.857,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.556,0.2827,0.3192,0.9385,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.576,0.2844,0.3005,0.9484,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.586,0.2844,0.3005,0.9484,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.596,0.297,0.298,0.9121,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.615,0.282,0.3025,0.878,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.635,0.2686,0.2977,0.8944,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.655,0.2534,0.281,0.9369,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.675,0.2546,0.2676,0.9579,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.694,0.2619,0.2652,0.9442,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.697,0.2619,0.2652,0.9442,-0.2041,0.1156,-0.9059,0.1366,-0.2906,-0.0275,,no
6.715,0.2619,0.2652,0.9442,0.1902,0.0381,0.1393,0.1366,-0.2906,-0.0275,,no
6.716,0.2596,0.2657,0.9137,0.1902,0.0381,0.1393,0.1366,-0.2906,-0.0275,,no
6.717,0.2596,0.2657,0.9137,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.734,0.2436,0.2764,0.8914,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.754,0.2458,0.2771,0.9216,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.774,0.2559,0.2693,0.9413,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.787,0.2559,0.2693,0.9413,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.794,0.2436,0.2829,0.9192,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.813,0.2183,0.2956,0.8775,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.834,0.2117,0.3001,0.8853,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.853,0.2171,0.2911,0.9441,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.873,0.2524,0.2567,0.9675,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.893,0.2627,0.2332,0.8885,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.898,0.2627,0.2332,0.8885,0.1902,0.0381,0.1393,-0.2488,0.255,0.0515,,no
6.914,0.2627,0.2332,0.8885,-0.0955,-0.0261,0.12,-0.2488,0.255,0.0515,,no
6.914,0.1483,0.389,0.9684,-0.0955,-0.0261,0.12,-0.2488,0.255,0.0515,,no
6.914,0.1483,0.389,0.9684,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
6.933,0.2481,0.2626,0.9849,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
6.953,0.202,0.2952,0.9921,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
6.973,0.1924,0.3101,0.9553,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
6.989,0.1924,0.3101,0.9553,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
6.993,0.2038,0.3068,0.9451,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.016,0.1965,0.3253,0.9448,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.032,0.1598,0.3441,0.8875,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.052,0.1666,0.3407,0.8434,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.072,0.1985,0.337,0.8868,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.092,0.2164,0.3347,0.9245,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.1,0.2164,0.3347,0.9245,-0.0955,-0.0261,0.12,-0.02,0.0522,-0.0761,,no
7.112,0.2164,0.3347,0.9245,-0.2593,-0.1359,0.2879,-0.02,0.0522,-0.0761,,no
7.113,0.221,0.3294,0.9068,-0.2593,-0.1359,0.2879,-0.02,0.0522,-0.0761,,no
7.113,0.221,0.3294,0.9068,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.132,0.2059,0.3309,0.8872,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.152,0.1662,0.3651,0.8629,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.172,0.1927,0.331,0.8136,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.19,0.1927,0.331,0.8136,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.191,0.1921,0.349,0.8239,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.211,0.2002,0.3441,0.8412,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.231,0.2316,0.3152,0.9005,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.251,0.2436,0.3179,0.9481,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.271,0.2623,0.3104,0.8857,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
7.291,0.2353,0.3537,0.8227,-0.2593,-0.1359,0.2879,0.2344,0.0537,-0.0282,,no
